str_idx,name,postal_cod,cell_id,total_sim,ama_b2b,ama_b2c,dhl_b2b,dhl_b2c,dpd_b2b,dpd_b2c,fxt_b2b,fxt_b2c,gls_b2b,gls_b2c,her_b2b,her_b2c,ups_b2b,ups_b2c,date,amazon_tag,amazon_typ,dhl_tag,dhl_type,dpd_tag,dpd_type,fedex_tag,fedex_type,gls_tag,gls_type,hermes_tag,hermes_typ,ups_tag,ups_type,total,wl_tag,geometry
11166,Brunnenborstel,31535,1970.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,POINT (532146.1888543903 5830823.973823285)
11166,Brunnenborstel,31535,1975.0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,4,POINT (532140.9448946167 5831123.09783726)
11166,Brunnenborstel,31535,1975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (532143.5827713043 5831173.028204839)
11166,Brunnenborstel,31535,1975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (532148.8585246792 5831272.888939997)
11166,Brunnenborstel,31535,1975.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (532154.1342780541 5831372.749675155)
11167,Corveyer Ring,31535,1314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (529560.2145021305 5825451.382463485)
11167,Corveyer Ring,31535,1315.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (529628.9640477247 5825555.036643928)
11167,Corveyer Ring,31535,1315.0,5,0,0,0,3,0,0,0,0,0,1,0,0,1,0,2025-05-12,0,0,3,0,0,0,0,0,1,0,0,0,0,1,5,5,POINT (529602.1111917003 5825512.860282068)
11167,Corveyer Ring,31535,1314.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (529580.8823549846 5825477.825642707)
11167,Corveyer Ring,31535,1315.0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,3,POINT (529602.3594909892 5825449.692974922)
11167,Corveyer Ring,31535,1315.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,POINT (529648.2414226425 5825446.987682607)
11167,Corveyer Ring,31535,1315.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,POINT (529676.0195204812 5825488.487833897)
11170,Burgsteller Weg,31535,2147.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (532828.4125215748 5812994.4091185015)
11170,Burgsteller Weg,31535,2147.0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,4,POINT (532832.613254997 5813044.2310857475)
11170,Burgsteller Weg,31535,2147.0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,3,POINT (532842.286596737 5813092.61866481)
11170,Burgsteller Weg,31535,2156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (532847.4448518498 5813142.351877096)
11170,Burgsteller Weg,31535,2156.0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,3,POINT (532845.6567578241 5813191.226482699)
11170,Burgsteller Weg,31535,2156.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (532850.1402622218 5813241.0250588665)
11170,Burgsteller Weg,31535,2156.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (532855.2747993039 5813290.760580333)
11170,Burgsteller Weg,31535,2156.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (532860.312293684 5813340.505537872)
11170,Burgsteller Weg,31535,2158.0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,6,POINT (532864.8266072643 5813390.301330595)
11170,Burgsteller Weg,31535,2158.0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,POINT (532869.435269448 5813440.088358704)
11170,Burgsteller Weg,31535,2158.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (532874.1722927988 5813489.863458929)
11170,Burgsteller Weg,31535,2158.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,POINT (532877.1767966906 5813521.402440766)
11171,Rübezahlweg,31535,1288.0,6,0,0,0,4,0,0,0,0,0,2,0,0,0,0,2025-05-12,0,0,4,0,0,0,0,0,2,0,0,0,0,0,6,6,POINT (529931.5414518937 5818145.36659527)
11171,Rübezahlweg,31535,1282.0,12,0,0,4,0,0,0,5,0,2,0,0,0,1,0,2025-05-12,0,0,0,4,0,0,0,5,0,2,0,0,0,1,12,12,POINT (529908.1528096326 5818119.928289231)
11171,Rübezahlweg,31535,1282.0,9,0,0,1,0,0,0,4,1,0,0,0,0,2,1,2025-05-12,0,0,0,1,0,0,1,4,0,0,0,0,1,2,9,9,POINT (529917.2844680347 5818070.7692329455)
11171,Rübezahlweg,31535,1282.0,15,0,0,3,1,0,0,3,1,0,0,0,0,6,1,2025-05-12,0,0,1,3,0,0,1,3,0,0,0,0,1,6,15,15,POINT (529966.9329815615 5818074.601745524)
11171,Rübezahlweg,31535,1282.0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2025-05-12,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,3,POINT (530009.623384027 5818083.891121507)
11171,Rübezahlweg,31535,1288.0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,4,POINT (529959.5704283968 5818133.050635594)
11171,Rübezahlweg,31535,1288.0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,POINT (529979.7145566698 5818147.714564061)
11171,Rübezahlweg,31535,1282.0,8,0,0,3,1,0,0,2,1,0,0,0,0,1,0,2025-05-12,0,0,1,3,0,0,1,2,0,0,0,0,0,1,8,8,POINT (530022.4135655453 5818112.708419023)
11171,Rübezahlweg,31535,1288.0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,POINT (530015.0199846462 5818145.8725935705)
11171,Rübezahlweg,31535,1282.0,11,0,0,4,0,0,0,3,0,0,1,0,0,3,0,2025-05-12,0,0,0,4,0,0,0,3,1,0,0,0,0,3,11,11,POINT (530031.8508750092 5818077.867342627)
11172,Am Dammkrug,31535,2819.0,14,0,0,1,6,0,0,3,0,0,0,0,0,3,1,2025-05-12,0,0,6,1,0,0,0,3,0,0,0,0,1,3,14,14,POINT (534435.1390312515 5814346.151836978)
11172,Am Dammkrug,31535,2819.0,13,0,1,0,2,0,0,3,0,0,2,0,0,5,0,2025-05-12,1,0,2,0,0,0,0,3,2,0,0,0,0,5,13,13,POINT (534462.1436564764 5814321.0757556595)
11173,Dewitz-von-Woyna-Straße,31535,1523.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,POINT (530672.6671341435 5813829.854095666)
11173,Dewitz-von-Woyna-Straße,31535,1523.0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2025-05-12,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,POINT (530658.6734645253 5813680.509329107)
11174,Dickenhoopsweg,31535,701.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (527311.5483885681 5828347.743619242)
11174,Dickenhoopsweg,31535,701.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (527261.8192861957 5828352.941347325)
11174,Dickenhoopsweg,31535,701.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (527162.3612563964 5828363.338477038)
11175,Die Mühlenbreite,31535,1940.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,POINT (532255.2857045438 5823368.837409114)
11175,Die Mühlenbreite,31535,1942.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (532268.3844565974 5823399.319784372)
11175,Die Mühlenbreite,31535,1942.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (532284.2414536362 5823381.227259496)
11175,Die Mühlenbreite,31535,2231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (532422.7398942262 5823312.826824345)
11175,Die Mühlenbreite,31535,2231.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,POINT (532386.7571954073 5823343.984600037)
11176,Diekberg,31535,562.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,POINT (526056.9150642399 5826580.739551797)
11176,Diekberg,31535,565.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (526088.0455149626 5826726.716199048)
11176,Diekberg,31535,567.0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,POINT (525941.0136443198 5826883.286898719)
11176,Diekberg,31535,567.0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,3,POINT (525895.8320693715 5826904.702437123)
11177,Dierkskamp,31535,3840.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (537684.4080298792 5822437.649076957)
11177,Dierkskamp,31535,3840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (537642.0595228057 5822528.206584046)
11178,Wulfspadd,31535,2546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (534083.6565509948 5824689.74953884)
11179,Dinstorfer Straße,31535,4301.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,POINT (538809.4537708398 5832117.563947753)
11179,Dinstorfer Straße,31535,4301.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,POINT (538810.0442688293 5832017.565691208)
11179,Dinstorfer Straße,31535,4301.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,POINT (538810.6347668187 5831917.567434663)
11179,Dinstorfer Straße,31535,4294.0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2025-05-12,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,3,POINT (538838.6150981669 5831346.147559334)
11180,Dornäcker,31535,2565.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (534020.8726619054 5826895.540377126)
11181,Dr.-August-Behne-Straße,31535,1281.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (530214.4378773744 5817818.313968358)
11181,Dr.-August-Behne-Straße,31535,1281.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (530229.2604165412 5817770.562995956)
11181,Dr.-August-Behne-Straße,31535,1281.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (530259.533375013 5817675.434403935)
11181,Dr.-August-Behne-Straße,31535,1281.0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,3,POINT (530289.4575200122 5817653.732106291)
11181,Dr.-August-Behne-Straße,31535,1275.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (530308.3594642717 5817617.776515693)
11181,Dr.-August-Behne-Straße,31535,1275.0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,POINT (530319.2156283669 5817596.199153815)
11182,Dr.-Fricke-Weg,31535,127.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (521608.270559461 5815655.03662608)
11182,Dr.-Fricke-Weg,31535,127.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (521638.21657323814 5815646.537994531)
11182,Dr.-Fricke-Weg,31535,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (521672.85019610135 5815662.121042521)
11183,Dr.-Kessler-Weg,31535,1281.0,6,0,2,1,2,0,0,1,0,0,0,0,0,0,0,2025-05-12,2,0,2,1,0,0,0,1,0,0,0,0,0,0,6,6,POINT (530172.4810471716 5817760.640879475)
11184,Am Golfpark,31535,63.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,POINT (519767.3504834783 5816099.923744875)
11184,Am Golfpark,31535,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (519813.4436484631 5816119.29950658)
11184,Am Golfpark,31535,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (519862.974981147 5816079.528356924)
11184,Am Golfpark,31535,63.0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,3,POINT (519817.9919367652 5816057.698887894)
11184,Am Golfpark,31535,63.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,POINT (519782.0702954066 5816040.266756114)
11185,Dresdener Weg,31535,1583.0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,POINT (530493.7915132098 5817645.285158135)
11185,Dresdener Weg,31535,1583.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (530463.7466344335 5817639.447468884)
11186,Dudenser Straße,31535,1338.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (529955.5431867656 5827544.666946426)
11186,Dudenser Straße,31535,1344.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (529982.0304128365 5827679.279273208)
11186,Dudenser Straße,31535,1344.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (530065.7643305841 5827829.816588347)
11186,Dudenser Straße,31535,1347.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (530137.6184982173 5827875.249061069)
11186,Dudenser Straße,31535,1345.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (530186.9320987543 5827866.997295029)
11186,Dudenser Straße,31535,1345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (530265.9475646076 5827812.090079247)
11186,Dudenser Straße,31535,1345.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,POINT (530335.4144723676 5827664.8272442715)
11186,Dudenser Straße,31535,1339.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (530323.7144256039 5827619.439525511)
11186,Dudenser Straße,31535,1339.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (530333.1196230287 5827534.021629831)
11186,Dudenser Straße,31535,1339.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2025-05-12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,POINT (530331.5637950763 5827519.639034888)
11186,Dudenser Straße,31535,1647.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (530358.0895434936 5827514.359207315)
11186,Dudenser Straße,31535,1647.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (530437.6296056208 5827457.16520843)
11187,Eckbergweg,31535,808.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (527513.2928934151 5822152.014354682)
11188,Eckernworth,31535,4309.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (538986.0646905769 5832614.325821153)
11189,Edelhofweg,31535,1346.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (530023.4032453588 5827894.615876105)
11190,Eduard-Dyckerhoff-Straße,31535,1236.0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3,POINT (530073.0810182693 5814324.188117276)
11190,Eduard-Dyckerhoff-Straße,31535,1237.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (530121.8714022185 5814313.31008197)
11190,Eduard-Dyckerhoff-Straße,31535,1237.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (530317.7657023714 5814272.9946731115)
11190,Eduard-Dyckerhoff-Straße,31535,1530.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (530460.5696065507 5814227.665208748)
11190,Eduard-Dyckerhoff-Straße,31535,1530.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (530508.2472912457 5814212.604054008)
11190,Eduard-Dyckerhoff-Straße,31535,1531.0,4,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2025-05-12,0,0,1,0,0,0,0,2,0,0,0,0,0,1,4,4,POINT (530686.2483408349 5814154.92621218)
11191,Eichenkämpe,31535,27.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (519325.1628873559 5814975.125525018)
11191,Eichenkämpe,31535,27.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (519332.3610969264 5814925.646380129)
11191,Eichenkämpe,31535,27.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (519339.55930649687 5814876.16723524)
11192,Eilveser Hauptstraße,31535,1021.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (528770.890092613 5821857.912135794)
11192,Eilveser Hauptstraße,31535,1023.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (528623.7053247045 5821875.515204512)
11192,Eilveser Hauptstraße,31535,1020.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (528573.8529558945 5821871.675761319)
11192,Eilveser Hauptstraße,31535,1020.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (528524.0005870846 5821867.836318126)
11192,Eilveser Hauptstraße,31535,1020.0,4,0,0,0,2,0,0,1,0,0,0,0,0,1,0,2025-05-12,0,0,2,0,0,0,0,1,0,0,0,0,0,1,4,4,POINT (528474.1482182745 5821863.996874934)
11192,Eilveser Hauptstraße,31535,1020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (528424.29547078 5821860.162351891)
11192,Eilveser Hauptstraße,31535,1020.0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2025-05-12,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,3,POINT (528374.4427188131 5821856.327886958)
11192,Eilveser Hauptstraße,31535,805.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (528324.535452246 5821855.142763932)
11192,Eilveser Hauptstraße,31535,807.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (528176.1829825945 5821874.602772779)
11192,Eilveser Hauptstraße,31535,807.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (528127.0167106627 5821883.69543971)
11192,Eilveser Hauptstraße,31535,806.0,5,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2025-05-12,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5,5,POINT (528077.8393443316 5821892.727927559)
11192,Eilveser Hauptstraße,31535,806.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (527979.8101385516 5821881.642636213)
11192,Eilveser Hauptstraße,31535,801.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (527738.8760627946 5821870.470076859)
11192,Eilveser Hauptstraße,31535,800.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,POINT (527575.96836122 5821768.871154218)
11192,Eilveser Hauptstraße,31535,800.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (527533.9340548955 5821741.857506464)
11192,Eilveser Hauptstraße,31535,800.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (527489.7942776185 5821718.383268363)
11192,Eilveser Hauptstraße,31535,800.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (527403.0659172661 5821669.152733419)
11192,Eilveser Hauptstraße,31535,797.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (527369.4107760247 5821575.599625557)
11192,Eilveser Hauptstraße,31535,637.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (527297.3778731782 5821336.202004314)
11192,Eilveser Hauptstraße,31535,637.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,POINT (527282.8307563398 5821288.366549498)
11192,Eilveser Hauptstraße,31535,637.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (527253.3798230748 5821192.805710084)
11192,Eilveser Hauptstraße,31535,637.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (527238.8440051617 5821144.965246065)
11193,Eilveser Weg,31535,2233.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (532496.410181816 5823465.158564028)
11193,Eilveser Weg,31535,2233.0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,3,POINT (532486.6618562093 5823418.217455487)
