vehicle_id,Start time,End time,Tour Duration,Service Duration,Travel Duration,Start time formatted,End time formatted,Tour Duration formatted,Service Duration formatted,Travel Duration formatted,veh_class,service_num,tour_km,first_service_dist,raumsplit,provider,veh_size,main_area_type,deliveries,missed deliveries,b2b_ration,b2c_ration,ration_check,vehicle_load_factor,vehicle_deliver_factor,vehicle_fix_cost,vehicle_km_cost,vehicle_time_cost,overtime_cost,vehicle_cost,deliveries_per_stop,Hannover
freight_gls_30171_veh_cep_size_l_7_2,33338,60573,27235,17323,9912,1970-01-01 09:15:38,1970-01-01 16:49:33,1970-01-01 07:33:55,1970-01-01 04:48:43,1970-01-01 02:45:12,van,59,65.01584424006509,12.161314340703097,"defaultdict(<class 'int'>, {2: 59})",gls,l,2,140.0,0.0,0.11428571428571428,0.8857142857142857,1.0,0.6086956521739131,1.0,189.15,25.096115876665127,173.0179027777778,1.492902777777778,215.7390186544429,2.3728813559322033,True
freight_amazon_30823_veh_cep_size_l_9_4,33358,63183,29825,21414,8411,1970-01-01 09:15:58,1970-01-01 17:33:03,1970-01-01 08:17:05,1970-01-01 05:56:54,1970-01-01 02:20:11,van,81,65.66510528008895,2.809870478769501,"defaultdict(<class 'int'>, {4: 80, 6: 1})",amazon,l,4,173.0,0.0,0.0,1.0,1.0,0.7521739130434782,1.0,189.15,25.346730638114337,189.47159722222224,17.946597222222223,232.44332786033658,2.1358024691358026,False
freight_hermes_30455_veh_cep_size_m_9_3,33378,54248,20870,8177,12693,1970-01-01 09:16:18,1970-01-01 15:04:08,1970-01-01 05:47:50,1970-01-01 02:16:17,1970-01-01 03:31:33,van,51,82.30700646735632,15.54583842373746,"defaultdict(<class 'int'>, {4: 51})",hermes,m,4,66.0,0.0,0.015151515151515152,0.9848484848484849,1.0,0.4,1.0,171.78,30.61820640585655,132.58247222222224,0.0,202.39820640585654,1.2941176470588236,True
freight_fedex_30163_veh_cep_size_m_9_3,33401,55898,22497,13837,8660,1970-01-01 09:16:41,1970-01-01 15:31:38,1970-01-01 06:14:57,1970-01-01 03:50:37,1970-01-01 02:24:20,van,67,62.09993414653304,10.104478549234798,"defaultdict(<class 'int'>, {3: 15, 5: 1, 2: 51})",fedex,m,2,112.0,0.0,0.8214285714285714,0.17857142857142858,1.0,0.6787878787878788,1.0,171.78,23.10117550251029,142.91844166666667,0.0,194.8811755025103,1.671641791044776,True
freight_amazon_30890_0_veh_cep_size_l_9_1,33404,65516,32112,15149,16963,1970-01-01 09:16:44,1970-01-01 18:11:56,1970-01-01 08:55:12,1970-01-01 04:12:29,1970-01-01 04:42:43,van,67,146.34635533552057,21.236912231681305,"defaultdict(<class 'int'>, {8: 65, 6: 1, 4: 1})",amazon,l,8,120.0,0.0,0.0,1.0,1.0,0.5217391304347826,1.0,189.15,56.48969315951094,204.0004,32.4754,278.11509315951093,1.791044776119403,False
freight_amazon_30519_veh_cep_size_m_9_6,33404,64716,31312,16884,14428,1970-01-01 09:16:44,1970-01-01 17:58:36,1970-01-01 08:41:52,1970-01-01 04:41:24,1970-01-01 04:00:28,van,92,97.19994970955216,18.12869262568839,"defaultdict(<class 'int'>, {4: 33, 3: 58, 2: 1})",amazon,m,3,138.0,0.0,0.014492753623188406,0.9855072463768116,1.0,0.8363636363636363,1.0,171.78,36.158381291953404,198.9181777777778,27.39317777777778,235.3315590697312,1.5,True
freight_amazon_30519_veh_cep_size_m_9_5,33404,65046,31642,16942,14700,1970-01-01 09:16:44,1970-01-01 18:04:06,1970-01-01 08:47:22,1970-01-01 04:42:22,1970-01-01 04:05:00,van,57,107.99892043903276,18.64122081242782,"defaultdict(<class 'int'>, {3: 26, 4: 31})",amazon,m,4,136.0,0.0,0.0,1.0,1.0,0.8242424242424242,1.0,171.78,40.17559840332019,201.01459444444447,29.489594444444446,241.44519284776462,2.3859649122807016,True
freight_amazon_30519_veh_cep_size_m_9_4,33404,65036,31632,20476,11156,1970-01-01 09:16:44,1970-01-01 18:03:56,1970-01-01 08:47:12,1970-01-01 05:41:16,1970-01-01 03:05:56,van,52,80.15647024447692,18.697678093070408,"defaultdict(<class 'int'>, {4: 24, 3: 26, 5: 1, 2: 1})",amazon,m,3,164.0,0.0,0.006097560975609756,0.9939024390243902,1.0,0.9939393939393939,1.0,171.78,29.818206930945415,200.9510666666667,29.42606666666667,231.02427359761208,3.1538461538461537,True
freight_amazon_30519_veh_cep_size_m_9_3,33404,64194,30790,20047,10743,1970-01-01 09:16:44,1970-01-01 17:49:54,1970-01-01 08:33:10,1970-01-01 05:34:07,1970-01-01 02:59:03,van,54,76.81938748100956,18.61653333356393,"defaultdict(<class 'int'>, {3: 33, 5: 16, 4: 5})",amazon,m,3,162.0,0.0,0.024691358024691357,0.9753086419753086,1.0,0.9818181818181818,1.0,171.78,28.576812142935555,195.6020277777778,24.07702777777778,224.43383992071333,3.0,True
freight_ups_30826_veh_cep_size_l_8_2,33449,56104,22655,12462,10193,1970-01-01 09:17:29,1970-01-01 15:35:04,1970-01-01 06:17:35,1970-01-01 03:27:42,1970-01-01 02:49:53,van,30,108.92002637060808,16.262977947847876,"defaultdict(<class 'int'>, {7: 27, 6: 1, 8: 2})",ups,l,7,100.0,0.0,0.82,0.18,1.0,0.43478260869565216,1.0,189.15,42.04313017905472,143.92218055555557,0.0,231.19313017905472,3.3333333333333335,False
freight_amazon_30519_veh_cep_size_m_9_2,33404,65247,31843,20839,11004,1970-01-01 09:16:44,1970-01-01 18:07:27,1970-01-01 08:50:43,1970-01-01 05:47:19,1970-01-01 03:03:24,van,28,86.63343413979646,19.852469860058193,"defaultdict(<class 'int'>, {4: 5, 3: 20, 5: 3})",amazon,m,3,165.0,0.0,0.01818181818181818,0.9818181818181818,1.0,1.0,1.0,171.78,32.227637500004285,202.2915027777778,30.76650277777778,234.77414027778207,5.892857142857143,True
freight_amazon_30519_veh_cep_size_m_9_1,33404,64223,30819,16987,13832,1970-01-01 09:16:44,1970-01-01 17:50:23,1970-01-01 08:33:39,1970-01-01 04:43:07,1970-01-01 03:50:32,van,69,93.43424893187408,19.126888821598104,"defaultdict(<class 'int'>, {3: 4, 4: 8, 5: 57})",amazon,m,5,137.0,0.0,0.0,1.0,1.0,0.8303030303030303,1.0,171.78,34.75754060265716,195.78625833333336,24.261258333333334,230.79879893599048,1.9855072463768115,True
freight_amazon_30823_veh_cep_size_m_9_1,33427,63978,30551,20593,9958,1970-01-01 09:17:07,1970-01-01 17:46:18,1970-01-01 08:29:11,1970-01-01 05:43:13,1970-01-01 02:45:58,van,86,77.61980821969301,3.068688826536053,"defaultdict(<class 'int'>, {4: 6, 8: 74, 5: 2, 6: 4})",amazon,m,8,165.0,0.0,0.0,1.0,1.0,1.0,1.0,171.78,28.8745686577258,194.0837138888889,22.558713888888892,223.2132825466147,1.9186046511627908,False
freight_dpd_30826_veh_cep_size_m_9_3,33477,55632,22155,7139,15016,1970-01-01 09:17:57,1970-01-01 15:27:12,1970-01-01 06:09:15,1970-01-01 01:58:59,1970-01-01 04:10:16,van,59,144.53976695410836,30.43879719238916,"defaultdict(<class 'int'>, {7: 59})",dpd,m,7,59.0,0.0,0.0847457627118644,0.9152542372881356,1.0,0.3575757575757576,1.0,171.78,53.76879330692831,140.7457916666667,0.0,225.5487933069283,1.0,False
freight_amazon_31515_0_veh_cep_size_m_9_6,33438,58836,25398,15176,10222,1970-01-01 09:17:18,1970-01-01 16:20:36,1970-01-01 07:03:18,1970-01-01 04:12:56,1970-01-01 02:50:22,van,55,81.18450581892945,8.333037083412577,"defaultdict(<class 'int'>, {6: 55})",amazon,m,6,121.0,0.0,0.0,1.0,1.0,0.7333333333333333,1.0,171.78,30.200636164641757,161.34785000000002,0.0,201.98063616464177,2.2,False
freight_ups_30419_veh_cep_size_m_7_2,33484,66442,32958,19923,13035,1970-01-01 09:18:04,1970-01-01 18:27:22,1970-01-01 09:09:18,1970-01-01 05:32:03,1970-01-01 03:37:15,van,59,123.01082859773949,10.673990365459693,"defaultdict(<class 'int'>, {5: 41, 3: 18})",ups,m,5,161.0,0.0,0.7888198757763976,0.2111801242236025,1.0,0.9757575757575757,1.0,171.78,45.76002823835909,209.37485,37.84985,255.3898782383591,2.7288135593220337,True
freight_amazon_31515_0_veh_cep_size_m_9_5,33438,59220,25782,11400,14382,1970-01-01 09:17:18,1970-01-01 16:27:00,1970-01-01 07:09:42,1970-01-01 03:10:00,1970-01-01 03:59:42,van,52,99.026761612413,7.3398587178000785,"defaultdict(<class 'int'>, {6: 49, 7: 3})",amazon,m,6,92.0,0.0,0.0,1.0,1.0,0.5575757575757576,1.0,171.78,36.83795531981764,163.78731666666667,0.0,208.61795531981764,1.7692307692307692,False
freight_amazon_31515_0_veh_cep_size_m_9_3,33438,58693,25255,15032,10223,1970-01-01 09:17:18,1970-01-01 16:18:13,1970-01-01 07:00:55,1970-01-01 04:10:32,1970-01-01 02:50:23,van,50,77.6960112273167,11.082664828236581,"defaultdict(<class 'int'>, {6: 49, 7: 1})",amazon,m,6,117.0,0.0,0.0,1.0,1.0,0.7090909090909091,1.0,171.78,28.902916176561813,160.4394027777778,0.0,200.6829161765618,2.34,False
freight_amazon_30916_0_veh_cep_size_l_9_4,33441,68651,35210,17856,17354,1970-01-01 09:17:21,1970-01-01 19:04:11,1970-01-01 09:46:50,1970-01-01 04:57:36,1970-01-01 04:49:14,van,73,137.9879231750555,18.875423361284405,"defaultdict(<class 'int'>, {7: 11, 8: 28, 6: 34})",amazon,l,6,140.0,0.0,0.0,1.0,1.0,0.6086956521739131,1.0,189.15,53.26333834557143,223.68130555555558,52.15630555555556,294.569643901127,1.917808219178082,False
freight_amazon_30419_0_veh_cep_size_m_9_1,33462,63843,30381,19417,10964,1970-01-01 09:17:42,1970-01-01 17:44:03,1970-01-01 08:26:21,1970-01-01 05:23:37,1970-01-01 03:02:44,van,77,71.57333474847364,11.324061975866488,"defaultdict(<class 'int'>, {5: 74, 6: 2, 3: 1})",amazon,m,5,156.0,0.0,0.0,1.0,1.0,0.9454545454545454,1.0,171.78,26.625280526432196,193.00374166666668,21.478741666666668,219.88402219309887,2.0259740259740258,True
freight_ups_30657_veh_cep_size_l_9_2,33521,46422,12901,10353,2548,1970-01-01 09:18:41,1970-01-01 12:53:42,1970-01-01 03:35:01,1970-01-01 02:52:33,1970-01-01 00:42:28,van,5,20.569533846327193,8.74006941428953,"defaultdict(<class 'int'>, {4: 5})",ups,l,4,127.0,0.0,0.7716535433070866,0.2283464566929134,1.0,0.5521739130434783,1.0,189.15,7.939840064682297,81.95718611111111,0.0,197.0898400646823,25.4,True
freight_hermes_30519_veh_cep_size_m_9_5,33524,37736,4212,242,3970,1970-01-01 09:18:44,1970-01-01 10:28:56,1970-01-01 01:10:12,1970-01-01 00:04:02,1970-01-01 01:06:10,van,2,34.868437274497374,17.17186340007838,"defaultdict(<class 'int'>, {4: 2})",hermes,m,4,2.0,0.0,0.0,1.0,1.0,0.012121212121212121,1.0,171.78,12.971058666113024,26.757900000000003,0.0,184.751058666113,1.0,True
freight_amazon_30900_0_veh_cep_size_m_9_5,33472,59932,26460,14365,12095,1970-01-01 09:17:52,1970-01-01 16:38:52,1970-01-01 07:21:00,1970-01-01 03:59:25,1970-01-01 03:21:35,van,69,121.3131902622939,12.888647295243182,"defaultdict(<class 'int'>, {8: 57, 7: 2, 6: 10})",amazon,m,8,114.0,0.0,0.0,1.0,1.0,0.6909090909090909,1.0,171.78,45.12850677757333,168.0945,0.0,216.90850677757334,1.6521739130434783,False
freight_amazon_30900_0_veh_cep_size_m_9_4,33472,63758,30286,13040,17246,1970-01-01 09:17:52,1970-01-01 17:42:38,1970-01-01 08:24:46,1970-01-01 03:37:20,1970-01-01 04:47:26,van,97,140.97778070655752,17.689130717005785,"defaultdict(<class 'int'>, {6: 5, 7: 92})",amazon,m,7,107.0,0.0,0.009345794392523364,0.9906542056074766,1.0,0.6484848484848484,1.0,171.78,52.4437344228394,192.4002277777778,20.87522777777778,245.0989622006172,1.1030927835051547,False
freight_amazon_31832_0_veh_cep_size_m_9_4,33473,63361,29888,14588,15300,1970-01-01 09:17:53,1970-01-01 17:36:01,1970-01-01 08:18:08,1970-01-01 04:03:08,1970-01-01 04:15:00,van,95,136.4773037519307,29.17392839544945,"defaultdict(<class 'int'>, {7: 32, 6: 63})",amazon,m,6,119.0,0.0,0.0,1.0,1.0,0.7212121212121212,1.0,171.78,50.76955699571822,189.87182222222225,18.346822222222222,240.89637921794042,1.2526315789473683,False
freight_amazon_31832_0_veh_cep_size_m_9_3,33473,68101,34628,15918,18710,1970-01-01 09:17:53,1970-01-01 18:55:01,1970-01-01 09:37:08,1970-01-01 04:25:18,1970-01-01 05:11:50,van,74,167.12331258967356,33.91898432261361,"defaultdict(<class 'int'>, {6: 73, 7: 1})",amazon,m,6,127.0,0.0,0.007874015748031496,0.9921259842519685,1.0,0.7696969696969697,1.0,171.78,62.169872283358565,219.98398888888892,48.458988888888896,282.40886117224744,1.7162162162162162,False
freight_dpd_30657_veh_cep_size_l_8_1,33561,56006,22445,10207,12238,1970-01-01 09:19:21,1970-01-01 15:33:26,1970-01-01 06:14:05,1970-01-01 02:50:07,1970-01-01 03:23:58,van,54,100.21521697221893,16.733750869662085,"defaultdict(<class 'int'>, {8: 27, 4: 27})",dpd,l,8,81.0,0.0,0.24691358024691357,0.7530864197530864,1.0,0.3521739130434783,1.0,189.15,38.68307375127651,142.58809722222225,0.0,227.83307375127652,1.5,True
freight_amazon_31832_0_veh_cep_size_m_9_2,33473,63370,29897,15668,14229,1970-01-01 09:17:53,1970-01-01 17:36:10,1970-01-01 08:18:17,1970-01-01 04:21:08,1970-01-01 03:57:09,van,54,130.35640371234172,32.20245784578682,"defaultdict(<class 'int'>, {8: 15, 6: 39})",amazon,m,6,124.0,0.0,0.0,1.0,1.0,0.7515151515151515,1.0,171.78,48.49258218099112,189.92899722222225,18.403997222222223,238.67657940321334,2.2962962962962963,False
freight_amazon_31832_0_veh_cep_size_m_9_1,33473,62687,29214,12747,16467,1970-01-01 09:17:53,1970-01-01 17:24:47,1970-01-01 08:06:54,1970-01-01 03:32:27,1970-01-01 04:34:27,van,65,152.28731401551062,34.89232313264556,"defaultdict(<class 'int'>, {6: 35, 7: 30})",amazon,m,6,102.0,0.0,0.0,1.0,1.0,0.6181818181818182,1.0,171.78,56.65088081376995,185.59005000000002,14.065050000000001,242.49593081376997,1.5692307692307692,False
freight_amazon_30559_veh_cep_size_m_9_6,33509,68461,34952,18429,16523,1970-01-01 09:18:29,1970-01-01 19:01:01,1970-01-01 09:42:32,1970-01-01 05:07:09,1970-01-01 04:35:23,van,88,115.22007907019945,20.61713474027886,"defaultdict(<class 'int'>, {4: 81, 6: 7})",amazon,m,4,150.0,0.0,0.0,1.0,1.0,0.9090909090909091,1.0,171.78,42.861869414114196,222.04228888888892,50.51728888888889,265.1591583030031,1.7045454545454546,True
freight_amazon_30559_veh_cep_size_m_9_5,33509,70449,36940,16488,20452,1970-01-01 09:18:29,1970-01-01 19:34:09,1970-01-01 10:15:40,1970-01-01 04:34:48,1970-01-01 05:40:52,van,87,125.32628054118021,21.194422718502487,"defaultdict(<class 'int'>, {4: 60, 6: 27})",amazon,m,4,134.0,0.0,0.0,1.0,1.0,0.8121212121212121,1.0,171.78,46.62137636131904,234.67161111111113,63.14661111111112,281.5479874724301,1.5402298850574712,True
freight_amazon_30559_veh_cep_size_m_9_2,33509,66061,32552,20611,11941,1970-01-01 09:18:29,1970-01-01 18:21:01,1970-01-01 09:02:32,1970-01-01 05:43:31,1970-01-01 03:19:01,van,31,88.82400443936174,20.93669455297272,"defaultdict(<class 'int'>, {4: 13, 6: 18})",amazon,m,6,163.0,0.0,0.0,1.0,1.0,0.9878787878787879,1.0,171.78,33.04252965144257,206.79562222222225,35.27062222222222,240.0931518736648,5.258064516129032,True
freight_amazon_30559_veh_cep_size_m_9_1,33509,66550,33041,18913,14128,1970-01-01 09:18:29,1970-01-01 18:29:10,1970-01-01 09:10:41,1970-01-01 05:15:13,1970-01-01 03:55:28,van,63,94.90173609667774,24.975723933966627,"defaultdict(<class 'int'>, {6: 24, 5: 39})",amazon,m,5,151.0,0.0,0.026490066225165563,0.9735099337748344,1.0,0.9151515151515152,1.0,171.78,35.30344582796412,209.90213055555557,38.37713055555556,245.46057638351968,2.3968253968253967,True
freight_amazon_30853_veh_cep_size_m_9_1,33578,65726,32148,20353,11795,1970-01-01 09:19:38,1970-01-01 18:15:26,1970-01-01 08:55:48,1970-01-01 05:39:13,1970-01-01 03:16:35,van,81,101.51686369281951,13.692468300447981,"defaultdict(<class 'int'>, {6: 81})",amazon,m,6,164.0,0.0,0.006097560975609756,0.9939024390243902,1.0,0.9939393939393939,1.0,171.78,37.764273293728856,204.22910000000002,32.704100000000004,242.24837329372886,2.0246913580246915,False
freight_amazon_30916_0_veh_cep_size_m_9_1,33657,62629,28972,16531,12441,1970-01-01 09:20:57,1970-01-01 17:23:49,1970-01-01 08:02:52,1970-01-01 04:35:31,1970-01-01 03:27:21,van,62,107.20249158709602,21.055988157984807,"defaultdict(<class 'int'>, {6: 31, 7: 27, 8: 4})",amazon,m,6,131.0,0.0,0.0,1.0,1.0,0.793939393939394,1.0,171.78,39.879326870399716,184.0526777777778,12.527677777777779,224.1870046481775,2.1129032258064515,False
freight_amazon_31535_1_veh_cep_size_l_9_6,33661,68495,34834,15541,19293,1970-01-01 09:21:01,1970-01-01 19:01:35,1970-01-01 09:40:34,1970-01-01 04:19:01,1970-01-01 05:21:33,van,69,158.67435989507536,13.337901753386722,"defaultdict(<class 'int'>, {6: 23, 7: 46})",amazon,l,7,123.0,0.0,0.0,1.0,1.0,0.5347826086956522,1.0,189.15,61.24830291949909,221.29266111111113,49.76766111111112,300.1659640306102,1.7826086956521738,False
freight_fedex_30853_veh_cep_size_m_9_3,33722,49634,15912,10762,5150,1970-01-01 09:22:02,1970-01-01 13:47:14,1970-01-01 04:25:12,1970-01-01 02:59:22,1970-01-01 01:25:50,van,34,38.95516084982967,1.282066089155437,"defaultdict(<class 'int'>, {5: 1, 6: 33})",fedex,m,6,86.0,0.0,0.8372093023255814,0.16279069767441862,1.0,0.5212121212121212,1.0,171.78,14.491319836136636,101.0854,0.0,186.27131983613663,2.5294117647058822,False
freight_dhl_30559_1_veh_cep_size_l_9_5,33731,61634,27903,22193,5710,1970-01-01 09:22:11,1970-01-01 17:07:14,1970-01-01 07:45:03,1970-01-01 06:09:53,1970-01-01 01:35:10,van,44,38.31422640238465,4.656223932862838,"defaultdict(<class 'int'>, {5: 17, 6: 27})",dhl,l,6,177.0,0.0,0.07909604519774012,0.9209039548022598,1.0,0.7695652173913043,1.0,189.15,14.789291391320475,177.26155833333334,5.736558333333334,209.6758497246538,4.0227272727272725,True
freight_dhl_30455_veh_cep_size_m_9_8,33750,40131,6381,3214,3167,1970-01-01 09:22:30,1970-01-01 11:08:51,1970-01-01 01:46:21,1970-01-01 00:53:34,1970-01-01 00:52:47,van,16,19.615347462402568,4.55273201548536,"defaultdict(<class 'int'>, {4: 16})",dhl,m,4,26.0,0.0,0.23076923076923078,0.7692307692307693,1.0,0.15757575757575756,1.0,171.78,7.296909256013755,40.537075,0.0,179.07690925601375,1.625,True
freight_ups_30855_0_veh_cep_size_l_9_2,33784,67387,33603,28475,5128,1970-01-01 09:23:04,1970-01-01 18:43:07,1970-01-01 09:20:03,1970-01-01 07:54:35,1970-01-01 01:25:28,van,27,41.64054404489281,8.55352877673164,"defaultdict(<class 'int'>, {4: 13, 5: 9, 6: 5})",ups,l,4,230.0,0.0,0.7652173913043478,0.23478260869565218,1.0,1.0,1.0,189.15,16.073250001328628,213.47239166666668,41.94739166666667,247.1706416679953,8.518518518518519,False
freight_gls_30823_veh_cep_size_m_9_3,33790,55523,21733,7753,13980,1970-01-01 09:23:10,1970-01-01 15:25:23,1970-01-01 06:02:13,1970-01-01 02:09:13,1970-01-01 03:53:00,van,61,103.327192171815,24.033291073660116,"defaultdict(<class 'int'>, {8: 43, 4: 18})",gls,m,8,64.0,0.0,0.09375,0.90625,1.0,0.3878787878787879,1.0,171.78,38.43771548791518,138.06491944444446,0.0,210.21771548791517,1.0491803278688525,False
freight_amazon_31535_1_veh_cep_size_m_9_1,33806,61630,27824,10238,17586,1970-01-01 09:23:26,1970-01-01 17:07:10,1970-01-01 07:43:44,1970-01-01 02:50:38,1970-01-01 04:53:06,van,67,159.42495583073085,29.78988465089717,"defaultdict(<class 'int'>, {8: 67})",amazon,m,8,83.0,0.0,0.012048192771084338,0.9879518072289156,1.0,0.503030303030303,1.0,171.78,59.30608356903188,176.75968888888892,5.234688888888889,236.32077245792075,1.2388059701492538,False
freight_amazon_31832_1_veh_cep_size_m_9_4,33825,62340,28515,13896,14619,1970-01-01 09:23:45,1970-01-01 17:19:00,1970-01-01 07:55:15,1970-01-01 03:51:36,1970-01-01 04:03:39,van,72,126.67237912492604,28.126099059084392,"defaultdict(<class 'int'>, {7: 72})",amazon,m,7,112.0,0.0,0.0,1.0,1.0,0.6787878787878788,1.0,171.78,47.12212503447249,181.14945833333334,9.624458333333335,228.5265833678058,1.5555555555555556,False
freight_amazon_30853_veh_cep_size_l_9_2,33887,61741,27854,21733,6121,1970-01-01 09:24:47,1970-01-01 17:09:01,1970-01-01 07:44:14,1970-01-01 06:02:13,1970-01-01 01:42:01,van,35,58.15900772865094,14.24791267513433,"defaultdict(<class 'int'>, {6: 35})",amazon,l,6,173.0,0.0,0.005780346820809248,0.9942196531791907,1.0,0.7521739130434782,1.0,189.15,22.449376983259263,176.95027222222222,5.4252722222222225,217.0246492054815,4.942857142857143,False
freight_dpd_30459_veh_cep_size_l_8_2,33917,68061,34144,14404,19740,1970-01-01 09:25:17,1970-01-01 18:54:21,1970-01-01 09:29:04,1970-01-01 04:00:04,1970-01-01 05:29:00,van,82,135.82032161184915,20.637906474608336,"defaultdict(<class 'int'>, {3: 38, 4: 44})",dpd,l,4,116.0,0.0,0.13793103448275862,0.8620689655172413,1.0,0.5043478260869565,1.0,189.15,52.42664414217377,216.90924444444445,45.38424444444445,286.96088858661824,1.4146341463414633,True
freight_dpd_30851_veh_cep_size_m_7_2,33930,60269,26339,12475,13864,1970-01-01 09:25:30,1970-01-01 16:44:29,1970-01-01 07:18:59,1970-01-01 03:27:55,1970-01-01 03:51:04,van,62,119.2453184790052,20.124088434237866,"defaultdict(<class 'int'>, {6: 62})",dpd,m,6,100.0,0.0,0.18,0.82,1.0,0.6060606060606061,1.0,171.78,44.359258474189936,167.32581388888892,0.0,216.13925847418994,1.6129032258064515,False
freight_gls_31832_veh_cep_size_m_7_1,33941,60900,26959,10591,16368,1970-01-01 09:25:41,1970-01-01 16:55:00,1970-01-01 07:29:19,1970-01-01 02:56:31,1970-01-01 04:32:48,van,68,135.46209585652167,21.59676250038153,"defaultdict(<class 'int'>, {7: 17, 6: 51})",gls,m,6,86.0,0.0,0.023255813953488372,0.9767441860465116,1.0,0.5212121212121212,1.0,171.78,50.39189965862606,171.26453611111114,0.0,222.17189965862605,1.2647058823529411,False
freight_fedex_30167_veh_cep_size_m_8_3,33946,59152,25206,15274,9932,1970-01-01 09:25:46,1970-01-01 16:25:52,1970-01-01 07:00:06,1970-01-01 04:14:34,1970-01-01 02:45:32,van,44,74.71484534292509,13.916741656499445,"defaultdict(<class 'int'>, {3: 44})",fedex,m,3,123.0,0.0,0.8780487804878049,0.12195121951219512,1.0,0.7454545454545455,1.0,171.78,27.793922467568134,160.12811666666667,0.0,199.57392246756814,2.7954545454545454,True
freight_amazon_30916_1_veh_cep_size_m_9_3,33963,63892,29929,16166,13763,1970-01-01 09:26:03,1970-01-01 17:44:52,1970-01-01 08:18:49,1970-01-01 04:29:26,1970-01-01 03:49:23,van,61,101.31476965041858,22.39288539867122,"defaultdict(<class 'int'>, {6: 55, 8: 6})",amazon,m,6,129.0,0.0,0.0,1.0,1.0,0.7818181818181819,1.0,171.78,37.68909430995571,190.13228611111114,18.60728611111111,228.07638042106683,2.1147540983606556,False
freight_amazon_30916_1_veh_cep_size_m_9_2,33963,70083,36120,16037,20083,1970-01-01 09:26:03,1970-01-01 19:28:03,1970-01-01 10:02:00,1970-01-01 04:27:17,1970-01-01 05:34:43,van,63,167.4197902956125,26.170343651622424,"defaultdict(<class 'int'>, {8: 57, 6: 6})",amazon,m,8,126.0,0.0,0.0,1.0,1.0,0.7636363636363637,1.0,171.78,62.28016198996785,229.46233333333336,57.93733333333334,291.9974953233012,2.0,False
freight_amazon_30559_veh_cep_size_m_9_7,34019,54423,20404,9534,10870,1970-01-01 09:26:59,1970-01-01 15:07:03,1970-01-01 05:40:04,1970-01-01 02:38:54,1970-01-01 03:01:10,van,46,69.6253517585946,20.063017289385876,"defaultdict(<class 'int'>, {4: 46})",amazon,m,4,77.0,0.0,0.0,1.0,1.0,0.4666666666666667,1.0,171.78,25.900630854197193,129.6220777777778,0.0,197.6806308541972,1.673913043478261,True
freight_amazon_30455_veh_cep_size_m_9_4,34138,61559,27421,16556,10865,1970-01-01 09:28:58,1970-01-01 17:05:59,1970-01-01 07:37:01,1970-01-01 04:35:56,1970-01-01 03:01:05,van,60,75.2043771808186,12.174431840273048,"defaultdict(<class 'int'>, {4: 60})",amazon,m,4,133.0,0.0,0.007518796992481203,0.9924812030075187,1.0,0.806060606060606,1.0,171.78,27.976028311264518,174.19951944444446,2.674519444444445,202.43054775570897,2.216666666666667,True
freight_ups_30855_1_veh_cep_size_m_9_7,34145,45992,11847,8118,3729,1970-01-01 09:29:05,1970-01-01 12:46:32,1970-01-01 03:17:27,1970-01-01 02:15:18,1970-01-01 01:02:09,van,11,25.241653142996164,3.2853719593802952,"defaultdict(<class 'int'>, {6: 11})",ups,m,6,65.0,0.0,0.9076923076923077,0.09230769230769231,1.0,0.3939393939393939,1.0,171.78,9.389894969194573,75.26135833333333,0.0,181.1698949691946,5.909090909090909,False
freight_fedex_30657_veh_cep_size_l_8_2,34150,57719,23569,16853,6716,1970-01-01 09:29:10,1970-01-01 16:01:59,1970-01-01 06:32:49,1970-01-01 04:40:53,1970-01-01 01:51:56,van,20,53.05142891311289,10.466207867576454,"defaultdict(<class 'int'>, {4: 14, 8: 5, 7: 1})",fedex,l,4,199.0,0.0,0.8291457286432161,0.1708542713567839,1.0,0.8652173913043478,1.0,189.15,20.477851560461577,149.72861944444446,0.0,209.62785156046158,9.95,True
freight_ups_30966_veh_cep_size_m_7_2,34160,63973,29813,13838,15975,1970-01-01 09:29:20,1970-01-01 17:46:13,1970-01-01 08:16:53,1970-01-01 03:50:38,1970-01-01 04:26:15,van,53,103.54432989755797,18.43226742325531,"defaultdict(<class 'int'>, {4: 44, 8: 1, 6: 8})",ups,m,4,112.0,0.0,0.8125,0.1875,1.0,0.6787878787878788,1.0,171.78,38.51849072189157,189.3953638888889,17.87036388888889,228.16885461078044,2.1132075471698113,False
freight_amazon_31535_1_veh_cep_size_m_9_5,34160,69341,35181,14594,20587,1970-01-01 09:29:20,1970-01-01 19:15:41,1970-01-01 09:46:21,1970-01-01 04:03:14,1970-01-01 05:43:07,van,86,165.55278871929883,15.67016030809056,"defaultdict(<class 'int'>, {7: 72, 6: 13, 8: 1})",amazon,m,7,117.0,0.0,0.008547008547008548,0.9914529914529915,1.0,0.7090909090909091,1.0,171.78,61.58563740357916,223.49707500000002,51.972075000000004,285.3377124035792,1.3604651162790697,False
