vehicle_id,Start time,End time,Tour Duration,Service Duration,Travel Duration,Start time formatted,End time formatted,Tour Duration formatted,Service Duration formatted,Travel Duration formatted,veh_class,service_num,tour_km,first_service_dist,raumsplit,service_dists,initial_delivery_distance,provider,veh_size,main_area_type,deliveries,missed deliveries,b2b_ration,b2c_ration,ration_check,vehicle_load_factor,vehicle_deliver_factor,vehicle_fix_cost,vehicle_km_cost,vehicle_time_cost,overtime_cost,vehicle_cost,deliveries_per_stop,Hannover,avg_dist_with_init,avg_dist_wo_init,median_dist_with_init,median_dist_wo_init,max_dist_with_init,max_dist_wo_init
freight_ups_30974_veh_cep_size_m_7_1,41487,75447,33960,12225,21735,1970-01-01 11:31:27,1970-01-01 20:57:27,1970-01-01 09:26:00,1970-01-01 03:23:45,1970-01-01 06:02:15,van,71,152.5318344683864,31.072262854462696,"defaultdict(<class 'int'>, {8: 15, 7: 56})","{'114517-2107184': 31.072262854462696, '932322': 31.351978916567766, '2107268': 32.484805140227515, '2335038': 33.976566923087844, '2088153-2310438': 34.85874536796369, '643169': 35.84557723151643, '1864470': 36.796265983297715, '2700299': 41.37452945429632, '2701221': 41.452740844804964, '729977': 41.93144009677751, '729981': 42.15382354019374, '3569652': 42.262730720394565, '506553': 42.92210841031979, '1861384': 44.30712536140966, '1599275': 44.38413140154563, '1599291': 44.61211532909028, '2700303': 44.92653886224608, '2701205': 45.0001934686046, '2700309': 45.30685863475274, '2404929-2517326': 46.27154834787348, '1724476': 46.48547657426207, '1314589': 47.28943597618418, '3038607': 48.207055771660485, '2701223': 49.755549480002756, '3423002': 51.57986879763422, '2124045': 52.152352634889276, '1599268-1599290': 53.07985155587583, '1306172': 54.05791621071807, '1306174': 54.13519065966928, '615470': 55.04317779091134, '2029786': 55.81324207225201, '1130271-1130273': 58.146859946683, '1861386': 60.90740998181283, '1861360': 61.072705000819774, '1861362': 61.29459753120526, '2701207': 62.23075034350899, '1965571': 63.93565064012834, '3621524': 64.25158374221573, '1991772-1995400': 65.78180558594237, '3502304': 66.53004985996992, '2517330': 68.09948012503624, '1995409': 68.31855518186057, '2515731': 68.6208359172646, '2124042-505994-505998-3295548': 69.8964648845487, '1306279': 70.69447453794164, '3501581': 72.68490909428968, '473902': 73.59607547576456, '1824696': 74.09176504257232, '1962854-1841996-1965537-1965539': 77.2518919371775, '1861392': 79.32254293597167, '1687029': 83.26479487173016, '3295541': 84.21238461704782, '1946548': 85.98728316826538, '2700307': 89.14889204630246, '3038609': 91.58295744810353, '1553074': 92.0333109941048, '2700255': 97.49543044947036, '1862046': 101.07247847934995, '473964': 101.07853806486627, '473972': 101.76059473919979, '1861380': 104.50464963130499, '600459': 108.42024501641424, '156510': 109.47468826619773, '1592196-964277': 116.94561562768006, '816936': 117.31844553380708, '816938': 117.42743233316396, '1780509': 117.78999132404799, '545509': 119.01851500513429, '2290697': 119.86744164728529, '545620': 120.38559902974316, '1597009-1597011-2402935': 122.53785060851729}",31.072262854462696,ups,m,7,99.0,0.0,0.7575757575757576,0.2424242424242424,1.0,0.6,1.0,171.78,56.741842422239735,215.74033333333333,44.21533333333334,272.73717575557305,1.3943661971830985,False,1.7258852198382717,1.3066512536293513,0.9176197954763055,0.9143930884755953,31.072262854462696,7.470927361482325
freight_dhl_30539_veh_cep_size_m_12_8,41530,62340,20810,16111,4699,1970-01-01 11:32:10,1970-01-01 17:19:00,1970-01-01 05:46:50,1970-01-01 04:28:31,1970-01-01 01:18:19,van,52,42.49943485236321,6.16563415817464,"defaultdict(<class 'int'>, {4: 52})","{'2584585-2841365-3389794': 6.1656341581746394, '1952993-2735793': 12.1444890850562, '773097': 12.470098421727172, '2536651': 12.945429488465544, '1324827': 13.495652490627538, '3548021': 14.191746166713513, '2939601': 14.303373176179049, '2939722': 14.647231800034108, '2939724': 14.740331788504193, '2939607': 15.240569344315926, '2939603': 15.415412846538013, '1849057': 15.586945901099545, '3548019': 15.968070832007315, '580038': 16.61895679120465, '3543143': 16.73533692147368, '3543148': 16.85205199977982, '2536671': 17.27359160652703, '580036': 17.80474288938474, '3136473': 17.894704349615115, '532207': 17.93245833032897, '3608887': 17.978242261335218, '2680029': 18.475784385684342, '1700611-1700622': 18.676634687001606, '2826763': 18.949888866397583, '289504': 19.060449494215714, '3531428': 19.12586864052495, '3390947': 19.29632739328867, '1700480': 19.565417118542655, '2520294': 20.00496559656036, '3235174': 20.441044351779002, '3235176': 20.594070360948535, '1293434': 20.71450227977879, '1952982': 21.7898911214573, '1700719': 22.245414464907686, '1700484': 22.385112483831467, '2520292': 22.68584716012412, '814551': 22.983472934381425, '814621': 23.05426803867824, '3136054': 24.14796726482919, '3136056': 24.210823032519713, '3136058': 24.284229820924978, '3136060': 24.37098982216724, '3136062': 25.134293615444765, '2680033': 25.72816829752092, '3543153': 26.213676024285874, '1108263': 27.261024970206922, '2170715': 27.310611205053455, '2040611': 27.42731157022126, '2520322': 29.352778021614874, '2512273-2512281': 32.55235142524008, '1700609-1957680': 35.81076404184365, '1700542': 36.806119374256795}",6.16563415817464,dhl,m,4,130.0,0.0,0.0461538461538461,0.953846153846154,1.0,0.7878787878787878,1.0,171.78,15.809789765079111,132.20130555555556,0.0,187.5897897650791,2.5,True,0.7078099879664769,0.6007938277663168,0.3131720064818122,0.3007346762926524,6.16563415817464,5.978854926881561
freight_hermes_31311_veh_cep_size_m_12_6,41588,50719,9131,1210,7921,1970-01-01 11:33:08,1970-01-01 14:05:19,1970-01-01 02:32:11,1970-01-01 00:20:10,1970-01-01 02:12:01,van,10,79.07418397356597,35.50235617361251,"defaultdict(<class 'int'>, {7: 10})","{'1408426': 35.50235617361251, '686872': 36.57967800240228, '2484502': 37.70612371588043, '2723756': 38.33363329693367, '2485750': 39.25893444055348, '1176895': 40.88351975125701, '797747': 41.238133088353585, '797869': 41.90354913855228, '2485808': 43.028404619742965, '2485760': 46.14480834044491}",35.50235617361251,hermes,m,7,10.0,0.0,0.0,1.0,1.0,0.0606060606060606,1.0,171.78,29.41559643816654,58.00721388888889,0.0,201.19559643816652,1.0,False,4.614480834044491,1.1824946852035998,1.1010886549902281,1.0773218287897706,35.50235617361251,3.116403720701946
freight_amazon_31832_1_veh_cep_size_m_12_5,41697,52582,10885,3264,7621,1970-01-01 11:34:57,1970-01-01 14:36:22,1970-01-01 03:01:25,1970-01-01 00:54:24,1970-01-01 02:07:01,van,24,80.3205225306929,27.820498739278975,"defaultdict(<class 'int'>, {7: 24})","{'1136035': 27.820498739278978, '3258830': 28.7988917249878, '3027908': 29.27977005239212, '3027912': 29.579592312994816, '3259565': 30.311575716721425, '2354281': 30.61250269551043, '3027915-360261': 31.396577134438445, '2354287': 32.172575897559355, '3259310': 32.90340153948872, '3259588': 33.613792237089626, '3259348': 34.245199818615724, '1942248': 35.11007585546338, '2672151': 35.9239453866372, '1231119': 42.88826656819242, '578693': 43.23503509431207, '1256480': 44.125357699011055, '1357935': 45.65499534503484, '840544-97473': 46.049516192447804, '2100329': 47.32513859097138, '3443137': 48.34196059542686, '3591050': 48.823618841694646, '658743': 49.049886479441646, '656143': 50.15493240923196, '832421': 51.396028582556504}",27.820498739278975,amazon,m,7,27.0,0.0,0.0,1.0,1.0,0.1636363636363636,1.0,171.78,29.87923438141776,69.14998611111112,0.0,201.65923438141772,1.125,False,2.1415011909398545,1.0250230366642403,0.780036601024463,0.77599876312091,27.820498739278975,6.964321181555221
freight_dhl_30163_veh_cep_size_m_12_9,41740,63509,21769,19201,2568,1970-01-01 11:35:40,1970-01-01 17:38:29,1970-01-01 06:02:49,1970-01-01 05:20:01,1970-01-01 00:42:48,van,20,16.1092132472699,1.3951154703208113,"defaultdict(<class 'int'>, {3: 16, 2: 4})","{'1303727': 1.3951154703208113, '3584694': 1.4848602677462523, '3584696': 1.548599298701876, '3584698': 1.6026479735639378, '3150405': 2.086865570378265, '3673360': 2.435381974712989, '3673362': 2.4954728584238075, '3150391': 2.8023441787104004, '3150373': 3.319984380422402, '3150385': 4.221755692125696, '3150371': 5.1238385628346865, '3511569': 5.673540445674416, '3511573': 5.849473359728567, '3150334': 6.625324316724476, '3673356': 8.329637783754517, '1459151': 8.927932718314443, '3673366': 9.68540194645834, '3150383': 10.88281360227625, '3511575': 12.763481919970836, '2735640': 13.41408675133134}",1.3951154703208113,dhl,m,3,158.0,0.0,0.0949367088607595,0.9050632911392406,1.0,0.9575757575757576,1.0,171.78,5.992627327984403,138.29361944444446,0.0,177.7726273279844,7.9,True,0.670704337566567,0.6325774358426594,0.5739984086998273,0.5497018828397291,1.8806683176945853,1.8806683176945853
freight_hermes_30938_veh_cep_size_l_11_3,41870,56105,14235,4090,10145,1970-01-01 11:37:50,1970-01-01 15:35:05,1970-01-01 03:57:15,1970-01-01 01:08:10,1970-01-01 02:49:05,van,24,79.10863867019627,19.4500160215488,"defaultdict(<class 'int'>, {7: 24})","{'901161': 19.450016021548798, '2565346': 19.567793653650284, '645979': 20.472404989396473, '310995': 20.929071407871678, '1638572': 21.1979517656214, '2002813': 21.62566023300998, '911306': 22.239160127344956, '2265301': 28.370750928838454, '2926329': 34.63790584565672, '2926331': 34.86482958149108, '626250': 36.12564728764245, '626340': 36.924141159812336, '327707': 39.03464547758392, '338000-338002': 41.59937654661174, '1586110': 43.7312885525374, '311430': 45.85035308047837, '1638552': 46.82018665240708, '626334': 47.723473388102384, '3537102-2357208-3822711': 51.602268491569816, '2923457': 54.848785145852915, '2923463': 54.947690110354685, '311426': 55.68332368753205, '2634304': 58.00876697007144, '626286': 60.97893773538585}",19.4500160215488,hermes,l,7,33.0,0.0,0.0,1.0,1.0,0.1434782608695652,1.0,189.15,30.53593452669576,90.43179166666668,0.0,219.68593452669575,1.375,False,2.5407890723077435,1.8056052919059586,1.1153256390400408,0.9698335719287101,19.4500160215488,6.267154916818264
freight_fedex_31515_veh_cep_size_m_12_5,41901,49288,7387,859,6528,1970-01-01 11:38:21,1970-01-01 13:41:28,1970-01-01 02:03:07,1970-01-01 00:14:19,1970-01-01 01:48:48,van,6,69.54228374301772,26.220966068701003,"defaultdict(<class 'int'>, {7: 3, 6: 3})","{'3762911': 26.220966068701003, '1623412': 27.91469968155582, '3479503-3755072': 31.88157548171228, '1502714': 36.361556755532206, '2152381': 38.6415399930844, '3784473': 43.22467776370177}",26.220966068701003,fedex,m,7,7.0,0.0,0.8571428571428571,0.1428571428571428,1.0,0.0424242424242424,1.0,171.78,25.869729552402596,46.92796944444445,0.0,197.6497295524026,1.1666666666666667,False,7.204112960616961,3.4007423390001534,4.223428536988193,3.9668758001564584,26.220966068701003,4.58313777061737
freight_hermes_30851_veh_cep_size_m_8_1,41999,71321,29322,20195,9127,1970-01-01 11:39:59,1970-01-01 19:48:41,1970-01-01 08:08:42,1970-01-01 05:36:35,1970-01-01 02:32:07,van,91,72.91916914523988,14.769327343186026,"defaultdict(<class 'int'>, {5: 1, 6: 90})","{'3770314-3770315-3770316-1639954-2773708-2773709-2343426-2343427-2051456-2051457': 14.769327343186026, '1198307': 16.25703627290167, '1198329': 16.68333509014673, '2353927': 17.0199332639569, '3738216': 17.1434781550598, '2353922': 17.291297670949895, '1198291': 17.58009007448552, '3503813': 17.76090504004371, '3503817': 17.866635396728583, '1158642': 18.291444265200102, '1303821': 18.875472591010617, '1303861': 19.11565762853731, '3738232': 19.454675508877084, '3738227': 19.52338043337326, '3738239': 19.81439752842954, '3738247': 20.174211684844913, '2829257': 20.91575654485462, '1303826': 21.965559494953652, '3738234': 22.78311253087129, '1198297': 23.113735842346244, '1198331': 24.319271961476588, '1158601-3307660': 25.697963502781093, '494221': 25.929151230825344, '2370587': 26.295466447210565, '2370591': 26.374927058432036, '2370597': 26.595979679643854, '2370601': 26.72279956216995, '2816546': 26.941013148732605, '2816548': 27.02264260941546, '1435410': 27.458203646476367, '2446765': 27.6203272576602, '2816552': 28.55319075747627, '2087169': 28.793176667038626, '2800792': 29.32110111978281, '3342927': 29.79593912574686, '2816558': 30.862462608993397, '2816526': 31.373410689818527, '3503806': 31.882964154749104, '2816560': 31.981725228945816, '536935': 32.251378544784146, '2446656': 33.30195178343494, '2816550': 33.63348003208342, '2706816': 34.59191026571789, '2950041': 35.14791184575206, '700272': 37.39483178292841, '1158650': 40.14079117094907, '294619': 40.2338081035423, '1672129-2800807': 40.46662492614569, '2166537': 40.62785767302399, '1672128': 40.783606705448605, '2800808': 40.8405088738729, '1575703': 40.88136029708591, '3606708': 41.210972908688824, '2800702': 41.64349169603727, '536938': 42.414896956604686, '1125527': 42.513279818422866, '1158653': 43.717743929324655, '503189': 43.81466414204412, '1435396': 46.632090625013625, '605982': 46.74829151753928, '1125539': 46.96125001558289, '1435406': 47.69343149377724, '2538715': 48.34687913399503, '503192': 50.390012964255085, '2446638': 50.826115453872056, '2446745': 51.491800833548055, '2060560': 51.62602132432923, '3201511': 51.89093515285695, '1126119': 52.720342859267426, '1125535': 52.874968924249, '2446727': 53.86500778563145, '3606710': 54.26608807477142, '536846': 55.703817822323835, '536940': 56.31675661360713, '2446737': 56.75443562892781, '1435416': 57.22798519068983, '1633512': 57.77680906989592, '2166535': 58.7607291689817, '1435412': 59.165874947395615, '2337703': 61.40315731855101, '2861615': 62.073793755014016, '2017938': 62.347797631469206, '2337699': 62.786248108569396, '2370584-2816541': 63.32248687251309, '2319606-1158589': 63.45115888257304, '2861609': 64.7136157568475, '494231': 65.30659138746103, '1629403': 65.5446382201381, '2370585': 65.81165373913129, '2861613': 66.45204030743496, '839254': 68.11248212661883}",14.769327343186026,hermes,m,6,162.0,0.0,0.0493827160493827,0.9506172839506172,1.0,0.9818181818181818,1.0,171.78,27.125930922029237,186.27615000000003,14.75115,213.6570809220292,1.78021978021978,False,0.7484888145782289,0.59270171981592,0.4262988172450619,0.42555384285829057,14.769327343186026,2.817426482969502
freight_hermes_30539_veh_cep_size_m_12_3,42250,55462,13212,6078,7134,1970-01-01 11:44:10,1970-01-01 15:24:22,1970-01-01 03:40:12,1970-01-01 01:41:18,1970-01-01 01:58:54,van,37,55.785862641838754,18.500578146206863,"defaultdict(<class 'int'>, {4: 37})","{'3136054': 18.500578146206866, '3136062': 18.889071458215575, '3543153': 19.328213852940415, '3136473': 19.605807346953757, '3543143': 19.812777608540884, '1293434': 20.17599362929395, '2680029': 20.30731930185324, '1700614': 20.676079361132544, '1700798': 20.7792418708066, '2939630': 20.916686958719854, '3531428': 21.328103825858264, '814621': 21.602376789267176, '1108263': 22.252244608088585, '2520292': 22.65806852047286, '3235174': 24.34149357745904, '175600': 24.746968658579288, '175516': 25.437008792665612, '2512283': 25.974236756781497, '2520332-2520334': 26.26583344486062, '3399943': 27.13326892611518, '175616-175713': 27.75096735361871, '175578': 28.72557670766795, '2153492': 28.8502076204553, '2520342': 29.005508695638092, '2680023': 29.54133449629987, '3243386': 30.514855905551958, '175604': 31.188720550836617, '1849154': 32.21087264201631, '2939601': 32.32249965148185, '2939605': 32.43869120045972, '2939607': 32.477592103366945, '710039': 32.8509876959578, '1849057': 33.221072840888084, '2939722': 33.56493146474314, '2040611': 35.17269134776559, '2653684': 36.762563849396344, '3336050': 37.6657578539827}",18.500578146206863,hermes,m,4,49.0,0.0,0.0,1.0,1.0,0.296969696969697,1.0,171.78,20.75234090276401,83.9329,0.0,192.532340902764,1.3243243243243243,True,1.0179934555130459,0.5323661029937731,0.40547508112024744,0.39698419656447825,18.500578146206863,1.6834250569861808
freight_amazon_31319_0_veh_cep_size_m_12_4,42270,63829,21559,8029,13530,1970-01-01 11:44:30,1970-01-01 17:43:49,1970-01-01 05:59:19,1970-01-01 02:13:49,1970-01-01 03:45:30,van,55,110.48528144003396,34.22130705196463,"defaultdict(<class 'int'>, {6: 55})","{'2442897': 34.22130705196463, '979562': 34.33425189172129, '1726188': 34.602785118942876, '1291506': 35.76207052782868, '1291508-2399730-2399737': 35.84667390769633, '2876453': 36.41154972292077, '2442901': 36.92926080986464, '1726184': 37.53574003187607, '1092319': 38.98167000082158, '2876445': 39.1111270688118, '783719': 40.052908345015666, '676675': 40.110821742522816, '2538177-1092294-2272496-3727653-1092270-995080': 41.71712517818642, '995084': 41.8322139510293, '1092271-3727654-2272497-1092295': 42.15413118233771, '836080': 42.36811333460244, '1994972': 42.905193499298996, '609521': 43.52636466192473, '1845516': 43.947633482946834, '1978566': 44.11426287719066, '1779623': 44.315805277614075, '1827363': 44.41912257436611, '1132097': 45.88240464623773, '1994601': 48.11745324021339, '676666': 48.95169309102473, '779548': 49.74340723725686, '779560': 50.3063452629924, '179485': 50.624327857951855, '1845518': 50.83682108908756, '802977': 52.45475396004578, '783721': 52.78816536194516, '802979': 52.99312709250805, '2509082': 54.24972163638486, '677240': 55.514329425946386, '783727': 55.925508177374965, '110014': 59.084371911470726, '3804856': 59.60058055714083, '1893538': 60.861160095948804, '784744': 61.82660332639958, '821891': 62.606328747744314, '495071': 66.15075477963775, '1092335': 66.3957547631162, '1092339': 66.47599740226346, '1293329-620227-1309705': 66.89231755161273, '416246': 67.05302562531246, '1132102': 68.00335231733118, '1320862': 68.2554258667122, '1320828': 68.58469883869192, '1720236': 68.70241725915268, '1720238': 68.89504373041558, '3254277': 70.73882945456661, '3254278': 70.81125601246933, '1137056': 72.01658612593565, '416238': 73.02426974483338, '1066083': 74.40601960371805}",34.22130705196463,amazon,m,6,66.0,0.0,0.0151515151515151,0.9848484848484848,1.0,0.4,1.0,171.78,41.10052469569264,136.9595361111111,0.0,212.88052469569263,1.2,False,1.3528367200676008,0.7441613435509893,0.5177110869438692,0.516959866306987,34.22130705196463,3.544426031893437
freight_hermes_30163_veh_cep_size_m_8_1,42299,70974,28675,19498,9177,1970-01-01 11:44:59,1970-01-01 19:42:54,1970-01-01 07:57:55,1970-01-01 05:24:58,1970-01-01 02:32:57,van,86,63.21201744991035,9.744149267184952,"defaultdict(<class 'int'>, {2: 83, 3: 3})","{'735748': 9.744149267184953, '3584724': 10.381419207315643, '3481369': 10.597223211099168, '3584726': 10.687875160836422, '869235': 10.941050104191484, '190041': 11.161917517723387, '1574887-382021': 11.536913007899889, '834007': 11.819345826342651, '3009114': 12.289650637606083, '949325': 12.425725179984523, '3511588': 12.593615661021776, '3511590': 12.66560359184097, '869240': 12.933278656759667, '2698194-3800664': 13.334349932042604, '190039': 13.66265252651656, '3416944': 13.774431005747536, '3082036': 13.981649234764134, '3416948': 14.315493575951592, '833888': 14.454696743731784, '869232': 14.865002789256181, '3481384': 15.262376849318457, '833924': 15.870657675594288, '833926': 15.93812235718556, '3673352': 16.61386786505266, '3673354': 16.69203149260155, '922565': 17.422261640538096, '3150466': 17.81531739654451, '3481388': 17.88323058149264, '834005': 18.30155420559309, '3388872': 19.493163100586735, '3800666': 20.633385239336345, '1408955-3641273': 20.776546289978896, '833920': 22.056281707551086, '833922': 24.28901642448532, '922552-2275535': 25.884137514666303, '3481320': 26.010198756937452, '3781646': 26.082598782106935, '922571': 26.212970886464735, '3419342': 26.315856313727497, '1876493': 26.401280974030023, '1298050': 26.492589966644296, '2358943': 26.563245112243674, '2358944': 26.705489200383074, '1876459': 26.79749017019905, '2358946': 27.001225046162116, '2358945': 27.265268834911137, '2365398': 27.75071879001344, '1299291': 28.283335151098264, '1299293': 28.3180669483138, '3673337': 28.769592645079282, '922577': 28.85879262823424, '1097692': 29.20078081074921, '3009123': 29.87269195923803, '3009125': 30.021163283255262, '1876471': 30.759791118918805, '1741199': 31.160704926453775, '3673332': 32.18017717858275, '498835': 33.363595881430875, '3009121': 35.03169571296783, '1876463': 35.63666705322665, '1741234': 35.751664326541345, '1876465': 35.91836360019096, '1876473': 36.755550113996726, '1876475': 36.93107985350156, '1402371': 36.999778848452515, '1408969': 37.91012816972882, '534671': 38.03857284690373, '1221091': 38.760800117793444, '1499245': 39.10400635510056, '1884127': 39.60038145243733, '3419332': 39.68142214196388, '3419334': 39.764777843870924, '922573': 40.146962319279105, '3633462': 40.307999349099276, '1884192': 40.950950518799715, '1499243': 42.0571498128397, '1086690': 42.5917938831895, '2358948': 44.24244831247368, '2746515': 45.02595229831615, '1876491': 47.27729285845097, '1876455': 47.51470215885588, '2330017': 50.2996753986313, '1798388': 51.376159773384906, '1321670': 53.034247083504546, '3150389': 53.878190882035845, '3150385': 54.84078018526447}",9.744149267184952,hermes,m,2,159.0,0.0,0.0943396226415094,0.9056603773584906,1.0,0.9636363636363636,1.0,171.78,23.51487049136665,182.1659027777778,10.64090277777778,205.9357732691444,1.848837209302325,True,0.6376834905263311,0.5305485990362296,0.3591008637418085,0.34320623730711475,9.744149267184952,2.784973239775418
