,osm_id,code,fclass,name,geometry
2076,298272411,7209,commercial,,"POLYGON ((549649.4909653454 5813416.071246158, 549673.140187063 5813457.647633388, 549731.863177708 5813463.125822607, 549851.6035242245 5813488.947152996, 549870.7301725779 5813435.868222418, 549825.4866403785 5813426.943250622, 549752.7671642223 5813416.216082034, 549653.6915108324 5813408.482624886, 549649.4909653454 5813416.071246158))"
2077,298274749,7203,residential,,"POLYGON ((548533.9115837895 5813411.063821006, 548541.2221900636 5813450.837819035, 548623.5595721261 5813434.488499795, 548634.3000817149 5813387.206504057, 548533.9115837895 5813411.063821006))"
2078,298274752,7203,residential,,"POLYGON ((548687.1103754245 5813338.9734363435, 548692.8754315667 5813361.857167204, 548803.0267270564 5813332.704982304, 548740.3247664149 5813282.991478557, 548689.4454434663 5813323.422941337, 548687.1103754245 5813338.9734363435))"
2079,316498759,7204,industrial,Biogasanlage,"POLYGON ((549565.8475718464 5815742.720381753, 549727.1476072978 5815770.917721034, 549742.7120306519 5815689.168657481, 549741.1281672446 5815663.222265508, 549577.7279284465 5815636.883270268, 549565.8475718464 5815742.720381753))"
2080,678388664,7204,industrial,Weatherford Holding GmbH,"POLYGON ((551230.1837017861 5814731.061370897, 551264.7216984652 5814753.058669706, 551297.1381205415 5814772.0193837555, 551324.746011359 5814784.455741007, 551381.122371028 5814810.664860983, 551389.6761589663 5814796.126181842, 551430.0534111887 5814727.479372889, 551362.1562000817 5814621.566802537, 551323.0455813598 5814563.957049159, 551290.7275655543 5814536.109017009, 551251.1427834664 5814523.091657113, 551230.1837017861 5814731.061370897))"
2081,678733017,7204,industrial,,"POLYGON ((549304.635059273 5812578.212311689, 549387.8888181616 5812580.573177792, 549441.8034326081 5812555.1745836185, 549369.8106386751 5812449.883944546, 549316.0584535364 5812446.863021021, 549311.4999124279 5812471.801846734, 549304.635059273 5812578.212311689))"
2082,678741136,7209,commercial,,"POLYGON ((549409.701389435 5815544.514928968, 549534.1539995432 5815564.803680484, 549545.4763916817 5815489.963785913, 549432.2471245289 5815462.267990355, 549409.701389435 5815544.514928968))"
2083,678741137,7204,industrial,Autobahnmeisterei Hannover,"POLYGON ((549259.1931777558 5815517.993940535, 549335.5145896571 5815624.651452153, 549506.0792326618 5815825.325037406, 549534.1539995432 5815564.803680484, 549409.701389435 5815544.514928968, 549294.7296144834 5815524.713979668, 549259.1931777558 5815517.993940535))"
2084,678741141,7203,residential,,"POLYGON ((549490.07221634 5816234.586648838, 549645.7262158213 5816262.257386322, 549698.0846735141 5816264.000332505, 549699.2355219843 5816226.824031526, 549684.0981122857 5816224.434673253, 549493.9510279596 5816192.698985364, 549492.1266635038 5816214.016635771, 549490.07221634 5816234.586648838))"
2085,678741142,7209,commercial,,"POLYGON ((549479.0201819214 5816364.271373867, 549546.9730448991 5816382.834060389, 549562.0774732598 5816292.391834292, 549508.7135679871 5816284.010205942, 549486.1296606829 5816278.086671493, 549479.0201819214 5816364.271373867))"
2086,678741143,7203,residential,,"POLYGON ((549333.588837666 5816352.616222348, 549364.6287205103 5816404.088464575, 549462.0515678577 5816407.484247089, 549477.1692789677 5816244.913106934, 549401.0375224779 5816254.83575357, 549409.6030212834 5816313.768654827, 549333.588837666 5816352.616222348))"
2087,678741145,7203,residential,,"POLYGON ((549094.2082308673 5816482.0675596995, 549113.5639209474 5816548.583377077, 549120.658507207 5816548.609956025, 549169.2598789355 5816526.615295455, 549202.8497925396 5816520.91188252, 549225.1629133971 5816513.827315015, 549202.8091002208 5816434.310232267, 549094.2082308673 5816482.0675596995))"
2088,682757115,7203,residential,,"POLYGON ((549377.2160421773 5817566.06394711, 549380.04651855 5817681.9504044885, 549387.4774586766 5817692.893569459, 549439.3916236387 5817698.812201493, 549438.3352761812 5817743.642977771, 549436.4935811989 5817747.228623082, 549481.4109646068 5817763.711822463, 549492.5887911938 5817841.148654592, 549574.0533825089 5817832.3941531265, 549571.4307451709 5817820.576022332, 549568.4810118137 5817807.542052365, 549575.2958532276 5817794.784837862, 549583.3829983119 5817791.796386383, 549597.7660392554 5817793.1322113965, 549631.9669924509 5817802.032931985, 549729.5827995369 5817828.485695267, 549782.285934133 5817842.759116121, 549796.8193354448 5817763.813990192, 549795.2083572195 5817704.583722295, 549720.0000792794 5817694.542609384, 549725.2883592331 5817610.186172269, 549683.191996546 5817610.649184227, 549665.6342309872 5817594.997533316, 549566.7681336117 5817585.631304114, 549377.2160421773 5817566.06394711))"
2089,707266878,7204,industrial,,"POLYGON ((548888.3436226241 5811840.463604888, 548900.0076750239 5811862.06024215, 548926.6116665528 5811911.326594373, 548932.0633322669 5811920.725102636, 548939.0672964695 5811938.014900397, 548946.9303234755 5811961.153387844, 548955.8923528097 5811988.563350586, 548961.0552846538 5812019.40614455, 548962.0014695997 5812051.274801881, 548961.3234279683 5812069.522574457, 548991.6073553985 5812157.749011607, 549015.7889086736 5812168.969787159, 549065.0330133776 5812165.779601972, 549077.5848675278 5812148.028727638, 549082.0280055158 5812137.9391458975, 549080.5415177085 5812101.059231462, 549068.3062607205 5811955.879538421, 549045.3154091405 5811808.345424925, 549007.7968083116 5811814.322643031, 548958.3921853533 5811823.0404961165, 548925.2604043036 5811827.326734752, 548909.4973099253 5811830.406789925, 548897.8360520353 5811835.140724503, 548888.3436226241 5811840.463604888))"
2090,707266880,7209,commercial,,"POLYGON ((548662.7415182478 5812086.0101099545, 548682.3618730821 5812183.1504610805, 548782.2690786786 5812162.45026083, 548781.6272384893 5812157.972025297, 548762.7763886993 5812065.644472508, 548662.7415182478 5812086.0101099545))"
2091,707266884,7209,commercial,,"POLYGON ((548662.7415182478 5812086.0101099545, 548762.7763886993 5812065.644472508, 548766.7675605053 5812060.633805912, 548773.8514856686 5811983.714806991, 548712.5483497082 5811993.273587693, 548715.1927854787 5812039.753735432, 548671.2384092453 5812044.623984636, 548668.0648199269 5812071.368042469, 548662.7415182478 5812086.0101099545))"
2092,877300905,7204,industrial,,"POLYGON ((545906.282530605 5812570.252617173, 545976.0110281438 5812607.146948574, 546037.3724376211 5812492.811746358, 546007.3953084456 5812464.353791379, 545958.9529014074 5812419.5378040485, 545953.9633074945 5812424.118651985, 545948.5473949022 5812427.060296695, 545906.282530605 5812570.252617173))"
2093,884579167,7203,residential,,"POLYGON ((546561.7084042211 5814258.158402391, 546561.8147977033 5814372.914449223, 546560.6843325828 5814492.030505655, 546695.4684541402 5814466.146737317, 546706.7350942671 5814479.146693529, 546730.9860859264 5814524.452055742, 546765.23121356 5814505.967693921, 546736.0980158699 5814456.266167462, 546766.6082807329 5814451.284134374, 546746.4266054186 5814316.068766744, 546713.5199422452 5814320.115952339, 546705.60834829 5814315.680026967, 546688.6438749458 5814318.955875707, 546669.7044290184 5814248.516569393, 546739.885909208 5814238.316498036, 546723.6895907962 5814108.111681086, 546657.4014063152 5814108.715658214, 546672.4027242545 5814219.775602989, 546561.7084042211 5814258.158402391))"
2094,884579168,7203,residential,,"POLYGON ((546447.0894858369 5814426.44576161, 546488.9097744274 5814424.2054749355, 546489.6591479661 5814374.510611904, 546448.3494394862 5814378.73580112, 546447.0894858369 5814426.44576161))"
2095,884579169,7203,residential,,"POLYGON ((546340.7694075296 5814707.0996034015, 546397.5062329875 5814708.002979255, 546395.8070612984 5814675.816339554, 546438.5616498363 5814672.227364807, 546425.3589796915 5814527.179113511, 546347.0854898649 5814539.620951416, 546343.6783885037 5814543.671266766, 546340.7694075296 5814707.0996034015))"
2096,899857993,7204,industrial,,"POLYGON ((551697.9397330479 5812238.884691919, 551734.1921903583 5812346.024899761, 551783.2404645546 5812448.439123755, 551857.1030555284 5812421.441795377, 551877.1160731844 5812384.020253906, 551848.863487259 5812266.740320941, 551816.7097203701 5812274.933073327, 551790.6063374812 5812216.545145348, 551746.9411157041 5812227.943056616, 551697.9397330479 5812238.884691919))"
2097,908169924,7203,residential,,"POLYGON ((543155.6906213573 5817499.146374401, 543244.9599247767 5817525.762981102, 543262.7158974194 5817468.186472057, 543199.6407862165 5817439.9537879815, 543189.0146976927 5817476.502365599, 543163.7622793334 5817469.750164814, 543155.6906213573 5817499.146374401))"
2098,915067684,7203,residential,,"POLYGON ((548574.770309064 5814240.565549204, 548600.8443482049 5814349.149818759, 548681.3657985528 5814260.354941655, 548678.5288663357 5814215.61920455, 548574.770309064 5814240.565549204))"
2099,915068363,7203,residential,,"POLYGON ((548257.6585283701 5814316.917612539, 548266.8150573082 5814364.518481014, 548416.909587851 5814328.275730272, 548419.3862825992 5814338.167204665, 548516.0217552395 5814314.081594345, 548503.3673338982 5814257.757762848, 548257.6585283701 5814316.917612539))"
2100,915072996,7203,residential,,"POLYGON ((547257.897148786 5814272.356715278, 547266.8507533653 5814355.4280782165, 547304.9100769196 5814348.875754948, 547295.684108752 5814267.347925681, 547257.897148786 5814272.356715278))"
2101,958200929,7203,residential,,"POLYGON ((550964.8992743175 5814093.4209809825, 550965.9344186711 5814124.557074837, 551002.482872635 5814122.267052237, 551003.722733911 5814080.75352337, 550990.1411094746 5814080.367633832, 550964.8992743175 5814093.4209809825))"
2102,958893991,7203,residential,,"POLYGON ((548678.6172190254 5814201.236674555, 548820.5567862126 5814168.262471691, 548840.0732838848 5814164.719016338, 548850.8960977801 5813980.968271251, 548777.7809735325 5813958.760351966, 548714.6245365791 5813935.095022818, 548699.1701847799 5814057.651067858, 548678.6172190254 5814201.236674555))"
2103,958893992,7203,residential,,"POLYGON ((548706.9537235266 5813927.042928281, 548772.7652462507 5813950.133847056, 548850.4213039234 5813974.756319016, 548860.8699922897 5813906.414014325, 548854.5971116194 5813903.982131878, 548788.5079880849 5813878.039602747, 548783.3406124336 5813896.276175986, 548718.8194544502 5813875.200268617, 548706.9537235266 5813927.042928281))"
2104,961603113,7209,commercial,Anhänger Vermietung/Verkauf,"POLYGON ((549884.3582288389 5813460.602084037, 549906.7157495709 5813466.647287904, 549914.0513868663 5813461.44907215, 549918.5610072629 5813448.223901287, 549890.9437182077 5813440.3119456135, 549884.3582288389 5813460.602084037))"
2105,1052025069,7203,residential,,"POLYGON ((545568.6712378686 5813720.06930031, 545787.7802263867 5813811.434157417, 545827.6094296676 5813739.956358915, 545611.6713234514 5813626.560463963, 545568.6712378686 5813720.06930031))"
2106,1064568644,7209,commercial,,"POLYGON ((547716.4337078044 5812504.495291963, 547750.7514237363 5812518.099900631, 547789.4889480678 5812526.475001632, 547811.1565623471 5812528.688298355, 547845.1657181778 5812529.9874257995, 547904.8789048096 5812452.690633294, 547926.5976469337 5812467.0968387155, 547969.4718224624 5812405.3991592545, 547905.0572780626 5812371.042219971, 547859.036664356 5812395.889344126, 547716.4337078044 5812504.495291963))"
2107,1064568645,7203,residential,,"POLYGON ((547609.60102766 5812574.929702499, 547656.048528237 5812640.188771491, 547706.3990375315 5812606.438170531, 547666.0850849964 5812540.737594563, 547609.60102766 5812574.929702499))"
2108,1064568646,7209,commercial,,"POLYGON ((547666.0850849964 5812540.737594563, 547706.3990375315 5812606.438170531, 547734.7359981079 5812604.043874535, 547903.077937423 5812602.435486604, 547925.3225820825 5812544.807789602, 547888.7109833073 5812537.253276934, 547824.7054334227 5812534.97184325, 547785.2456014967 5812531.70647004, 547747.59494818 5812524.065032674, 547713.0167657316 5812512.793952691, 547666.0850849964 5812540.737594563))"
2109,24269715,7204,industrial,Erdölfeld Lehrte,"POLYGON ((563133.9151759328 5804140.496212579, 563191.1885841356 5804180.36700005, 563231.2726831443 5804210.7620750535, 563332.4157822658 5804216.723498764, 563338.6703197537 5804146.975600495, 563336.0134691112 5804140.789577502, 563332.9793304054 5804138.002793169, 563324.7803417046 5804136.139645657, 563325.0192276915 5804133.973445025, 563325.5835124279 5804131.911550732, 563331.0064178879 5804131.03573451, 563334.8036500163 5804126.890659441, 563336.0370383117 5804122.556856509, 563334.834378685 5804117.62436237, 563331.820973786 5804113.224796261, 563330.6958475552 5804109.672736393, 563214.2730735595 5804101.768613312, 563212.7736378438 5804118.347075004, 563208.4923891008 5804118.31434908, 563193.9593791901 5804117.771777482, 563168.6308819678 5804116.122876782, 563169.1783051393 5804104.760690247, 563169.4410121788 5804101.7938271845, 563136.0097949526 5804099.251287983, 563133.9151759328 5804140.496212579))"
2110,24269732,7204,industrial,DPD,"POLYGON ((564509.8099346571 5804119.020771613, 564535.6214405528 5804124.309511573, 564665.7368383061 5804151.002770841, 564718.6615570588 5803927.371878373, 564604.9222326921 5803907.711566379, 564618.7355513527 5803804.946405385, 564562.4964931246 5803800.904572275, 564555.4058892841 5803802.758383543, 564553.6403062335 5803810.210917803, 564509.8099346571 5804119.020771613))"
2111,24270942,7204,industrial,Hellmann,"POLYGON ((564665.7368383061 5804151.002770841, 564946.4065676542 5804208.941150382, 564958.6217017325 5804124.611316442, 564952.6557078233 5804118.124848688, 564897.6123882184 5804106.79717651, 564916.5058251785 5804011.553126656, 564981.4402866315 5804025.013961572, 564980.3284718934 5804008.679562242, 564984.2667386297 5803985.714842807, 564857.1012743978 5803965.337462883, 564859.3806828802 5803951.984661322, 564718.6615570588 5803927.371878373, 564665.7368383061 5804151.002770841))"
2112,28170218,7203,residential,Aligse,"POLYGON ((565733.5893859469 5806159.889566396, 565813.1035400135 5806206.330072218, 565813.0564192517 5806216.463983585, 565813.004494223 5806227.465552329, 565844.5359690351 5806242.694391451, 565842.2922096886 5806255.279696599, 565870.0460361036 5806268.044097683, 565876.0288037888 5806251.648623838, 565914.0873732506 5806267.732929335, 565924.4306698753 5806274.779935312, 565934.8680512931 5806295.111046686, 565979.0211812962 5806318.408457277, 566035.2974990779 5806342.825723749, 566036.7093858134 5806339.529532654, 566072.3720592451 5806355.082317549, 566240.3934356158 5806428.372973284, 566252.7721874358 5806433.768275476, 566263.9963245186 5806441.028122782, 566323.6910812146 5806479.66762564, 566316.3333208617 5806502.574226576, 566311.3378011724 5806519.839104672, 566313.8676138085 5806520.941177916, 566317.2428131948 5806522.421764161, 566391.0312151323 5806554.699728175, 566420.9937252118 5806501.928321036, 566448.168731506 5806454.081033098, 566515.1678817271 5806455.097808378, 566522.3608473036 5806379.547309121, 566618.1743393391 5806388.264132002, 566639.0305311996 5806390.159709447, 566630.5182040227 5806335.433362035, 566664.130122649 5806332.985218197, 566680.1156829422 5806311.720128411, 566707.0378542505 5806317.903345745, 566742.9412000022 5806335.144122496, 566706.6505406834 5806401.155198785, 566730.337956039 5806413.023901355, 566778.4354860769 5806435.125014417, 566815.4716750409 5806380.405006292, 566820.734938676 5806372.622472067, 566905.1386806968 5806424.787574418, 566973.0508834776 5806329.794643613, 566841.2450252793 5806240.750984893, 566834.2868008005 5806236.050824491, 566811.6605318147 5806171.053442565, 566777.648779924 5806166.775869158, 566765.28533326 5806140.186944848, 566711.0675361612 5806153.212635673, 566690.9794564435 5806067.981123756, 566672.6594691843 5806071.648690262, 566672.5965491695 5805991.939558551, 566737.457602448 5805999.549431316, 566746.1746557166 5805948.8724237345, 566737.6300070368 5805946.208954917, 566672.5402132511 5805922.787838559, 566615.8524443154 5805903.986846884, 566546.9190210139 5805880.404129009, 566537.2634437819 5805876.847138246, 566514.88691069 5805868.456933028, 566497.060734693 5805770.597066561, 566490.2744861846 5805735.47380011, 566282.3433235215 5805714.034401864, 566266.2242000812 5805713.884023031, 566263.5521796825 5805754.130384199, 566259.5377208897 5805758.136815003, 566088.8491868606 5805644.09406478, 565840.2741583142 5805485.228081221, 565768.0934722499 5805595.9539526105, 566010.8181001504 5805758.475768812, 565876.0328998448 5805956.11161612, 565827.1226163055 5805924.953202885, 565746.4479366615 5806115.218019009, 565776.8233798468 5806131.988400428, 565767.7176179333 5806137.184230618, 565764.2343724668 5806139.173471689, 565733.5893859469 5806159.889566396))"
2113,28234400,7203,residential,,"POLYGON ((571376.3063116121 5805951.836559112, 571749.9475451577 5806019.9494370585, 571736.224496462 5806100.516295548, 571783.3396312951 5806069.352875053, 571783.1412364293 5806079.685041411, 571780.8946509971 5806196.808923695, 571858.7321290243 5806196.410066474, 571858.6556660223 5806229.594638897, 572017.4744221257 5806228.268165018, 572017.6715895109 5806193.883843201, 572018.6641913418 5806023.352978508, 572018.7060275124 5806016.311502205, 571977.2926285171 5806014.826554878, 571979.0016710015 5805889.640366113, 572065.6814871557 5805889.874665801, 572066.8544061849 5805879.022777655, 572094.0439064424 5805877.418638726, 572095.6128998887 5805825.610517454, 572121.5430706936 5805825.44543752, 572122.7049855597 5805843.206757278, 572159.7208555117 5805843.49365066, 572159.2321170749 5805830.881917632, 572188.7725220356 5805828.623028987, 572189.0471180201 5805855.360309343, 572280.0832192539 5805856.040540586, 572278.6876687213 5805816.237205816, 572423.9985892357 5805813.512493306, 572421.2578286683 5806017.726452527, 572554.759391408 5806013.419035998, 572566.6985182071 5806003.972027906, 572568.0683035004 5805960.471346269, 572579.0203126464 5805958.441285717, 572602.0942666212 5805957.646993985, 572604.4279396373 5805886.203489009, 572779.7336568161 5805890.42904898, 572781.3664315564 5805827.8974397555, 572781.609365716 5805823.896040879, 572783.8415442165 5805787.550379993, 572789.3933005877 5805690.122076843, 572790.9158359972 5805639.648330192, 572797.820898692 5805525.741734743, 572798.090517379 5805521.317983696, 572798.8831341364 5805508.2244901, 572885.178668354 5805508.7010038365, 572891.1299968567 5805149.652670433, 572800.1566509203 5805148.884496873, 572798.2169270058 5805393.171279929, 572652.3365219085 5805394.864458642, 572651.9562579452 5805340.413267768, 572624.3569382362 5805340.973727089, 572624.5504783159 5805327.860252768, 572554.3717694166 5805326.22424786, 572426.3015936132 5805323.236202293, 572418.8478028793 5805263.207513563, 572364.7429350772 5805268.118661256, 572366.0391569923 5805305.395174118, 572219.9006128195 5805329.180435813, 572199.1324239672 5805235.715432489, 572447.1175011598 5805167.670930715, 572453.1036990522 5805216.886846493, 572470.0157949892 5805214.176643379, 572468.3627987844 5805204.87409016, 572514.095031745 5805193.632954051, 572503.0285966356 5805152.040568409, 572553.3028096668 5805151.301912595, 572770.3300904501 5805148.098468562, 572766.8307077173 5805134.819136995, 572710.338831888 5804920.6518618725, 572653.149168064 5804694.838422493, 572652.3386580388 5804691.644721676, 572748.3692747813 5804664.438695815, 572718.9729296 5804650.921333311, 572589.073820332 5804591.209709668, 572325.3869311 5804474.532197193, 572421.8104165653 5804845.898736173, 572433.1513401236 5804887.439301913, 572388.8365261167 5804910.883906942, 572351.9695678473 5804932.858649971, 572231.4345792917 5805004.735141695, 572240.7661998477 5805041.8180295415, 572285.1001200307 5805032.234085496, 572282.2870958357 5805012.446000818, 572335.1251185081 5804998.515186878, 572354.0697940929 5805071.01681025, 572256.0669165296 5805096.96648079, 572267.118033707 5805140.2156471545, 572220.4005871061 5805155.527468194, 572225.4871412289 5805182.724720639, 572193.1271006406 5805193.664061686, 572188.3872708614 5805175.7612543665, 572156.8002888848 5805184.57618616, 572125.9177272946 5805063.6070551695, 572028.070752031 5805121.770187866, 571909.4228423601 5805192.313623486, 571932.9339339965 5805291.279699605, 571875.0959486221 5805304.418582813, 571859.992761258 5805241.097449417, 571851.7409143486 5805242.701316515, 571848.4988584837 5805243.332599087, 571786.5386759619 5805255.36660163, 571725.9076943961 5805261.213049451, 571702.0027587492 5805174.969226165, 571679.2176609421 5805180.933983779, 571685.5392612775 5805217.460151178, 571629.8605978107 5805229.064763336, 571646.2361838131 5805301.959943937, 571629.0821788438 5805300.775720163, 571628.9009541131 5805307.6149015725, 571626.5784196259 5805396.56925187, 571700.8526271447 5805400.565704763, 571697.8923580544 5805551.877055608, 571429.8360776608 5805542.026522441, 571425.864360664 5805657.63449573, 571466.8635062322 5805658.797214612, 571431.6044438065 5805776.008959095, 571376.3063116121 5805951.836559112))"
2114,28384341,7203,residential,,"POLYGON ((573144.982779954 5805507.027140269, 573153.3506817423 5805518.220909018, 573471.9186093507 5805520.419819846, 573473.3626075082 5805368.106624813, 573667.6646185798 5805283.0572974095, 573726.8446154975 5805410.1347328, 573750.6777951055 5805398.387863093, 573784.7477042419 5805381.610332609, 573779.4504049437 5805365.877993198, 573784.9523132498 5805363.880110704, 573818.6312441538 5805349.143949444, 573842.6775604615 5805339.102840648, 573807.7425761838 5805254.707151699, 573887.9958540692 5805217.341046998, 573907.9351708965 5805217.061975905, 573910.036196852 5805211.308516811, 573914.5929941634 5805209.263204227, 573921.8639177068 5805211.397177332, 573928.7865283586 5805203.190775718, 573935.3562623356 5805200.352471087, 573945.9072263543 5805202.068510702, 573983.1887168703 5805208.124637841, 574163.5932587516 5805289.349642484, 574198.962661492 5805302.543138824, 574268.7835561059 5805334.245953374, 574355.0929121269 5805372.3510617465, 574610.4031013846 5805485.0744277, 574617.5514846905 5805489.4103524275, 574619.464135033 5805485.35645592, 574641.1442752725 5805439.349354035, 574682.2601457499 5805464.348259631, 574700.1693331979 5805431.8678881815, 574660.1218240871 5805397.895989692, 574681.1202227066 5805353.358342873, 574843.315135235 5805006.428398981, 574804.400208607 5804975.687780252, 574822.2273959684 5804934.885014571, 574788.5463255416 5804909.05239727, 574823.9496185883 5804828.321877989, 574830.3873292648 5804814.090664206, 574852.7499504598 5804762.009387166, 574959.6797601427 5804773.515897516, 574991.7041661788 5804784.338952837, 575029.0295286123 5804802.396457273, 575037.3404790555 5804808.653084259, 575079.6823236702 5804832.939641473, 575111.3643702422 5804616.828772638, 575105.9826093044 5804606.845322247, 575114.0896948021 5804566.70736311, 575087.774586564 5804559.497289449, 575098.7923387589 5804511.059903307, 575181.0267585136 5804501.00107794, 575182.0377835707 5804495.865606178, 575195.7929187691 5804496.008976734, 575206.3596668399 5804431.277791681, 575208.1927487662 5804420.013838012, 575212.3004119846 5804394.878283836, 575177.5649102667 5804379.128531586, 575169.3349314107 5804374.6640603, 575165.4594455884 5804364.102800783, 575287.5741401021 5804216.959636261, 575304.8024747123 5804197.042257361, 575331.1060603015 5804156.181766386, 575349.1538509097 5804141.016362809, 575369.065821127 5804108.591176379, 575420.6956826936 5804039.716607286, 575232.6551133726 5804026.904600106, 575237.1958274868 5803988.603595599, 575184.9151631686 5803983.888834611, 575178.1114155664 5804027.75123088, 574997.9457320315 5804015.90285708, 575010.0890147189 5803934.263006079, 574957.1529976638 5803924.70129471, 574943.1521796582 5803988.891126622, 574909.9683590821 5803981.4329046225, 574894.9780325268 5804086.548031269, 574944.6299806352 5804093.945355107, 574937.7118078822 5804138.318046687, 574946.1975437622 5804139.437363507, 574945.2955006877 5804145.4756661225, 574978.242677742 5804150.516411969, 574971.4410880368 5804193.92296039, 574920.2831784347 5804186.691545279, 574915.9295937481 5804211.078180664, 574874.5146026269 5804204.218026121, 574867.0806953516 5804247.637330677, 574811.6238005795 5804239.318146158, 574785.1351315922 5804234.877248428, 574713.3483404847 5804224.208477814, 574578.6811882113 5804204.922535076, 574563.0186502177 5804302.785932021, 574520.7930948096 5804279.796275323, 574498.8083318705 5804301.168457795, 574435.1058762632 5804236.703022637, 574397.9597940388 5804263.564680328, 574378.962731044 5804264.74610016, 574351.5079112239 5804236.3741155295, 574321.4944297106 5804259.316816722, 574305.720455908 5804249.466650636, 574278.2973414076 5804257.30754313, 574216.5632360661 5804257.121759948, 574120.3236186102 5804320.130071887, 574172.790999451 5804375.499785587, 574189.557739922 5804393.541390917, 574336.9356063817 5804549.9245860055, 574330.386897648 5804628.824598189, 574284.5066174488 5804633.427443382, 574254.4443771335 5804627.745045222, 574255.2958256063 5804556.869157867, 574222.915604269 5804542.363218521, 574222.936544218 5804621.774031413, 574218.831164304 5804698.563870395, 574232.5971462888 5804771.506974794, 574319.1492230708 5804776.640207291, 574310.0611726523 5804913.7526496705, 574285.2325323783 5804919.0515887905, 574053.8155687975 5804971.600736279, 574054.9589165371 5804910.9976419015, 574034.1367559058 5804911.963743184, 574029.8874109074 5804846.940773786, 573999.3599247426 5804855.070192574, 573976.540939798 5804758.373296757, 574023.9247023237 5804761.866998219, 574015.6253456898 5804679.617237951, 573986.649201347 5804679.570945079, 573975.8307811939 5804678.818703025, 573984.289775389 5804752.3042603675, 573945.4025843877 5804749.594968491, 573946.6041031863 5804757.967912884, 573970.7385239376 5804859.568313157, 573846.4719014904 5804886.215564047, 573830.7908662817 5804899.285817661, 573729.1755056477 5804738.919520393, 573722.7821494942 5804686.780952393, 573643.6510168419 5804716.457055756, 573649.1979836016 5804768.805338878, 573571.4989408528 5804802.063995645, 573521.9039801056 5804831.326991482, 573494.0730144609 5804850.380058923, 573497.6909596707 5804853.782713011, 573578.0322432118 5805014.293273235, 573549.1191121769 5805003.792944959, 573550.8410114914 5805027.937692681, 573558.2972956864 5805132.446209518, 573590.4017855778 5805130.20057353, 573591.1867728648 5805301.626495576, 573144.982779954 5805507.027140269))"
